"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
208,1,0,0,0,1,0,1,21
1088,0,1,0,0,1,0,0,17
363,0,0,1,0,0,1,1,29
686,1,0,0,0,1,0,0,22
613,0,1,0,0,0,1,0,26
739,1,0,0,0,1,0,1,56
624,0,1,0,0,1,0,0,28
179,0,0,1,0,0,1,1,21
535,0,0,1,0,1,0,1,49
297,1,0,0,0,1,0,0,30
1016,0,1,0,0,1,0,0,36
1096,0,1,0,0,1,0,1,27
864,0,1,0,0,1,0,1,51
1244,1,0,0,0,1,0,1,46
348,1,0,0,0,1,0,1,38
1536,0,1,0,0,0,1,1,31
925,0,1,0,0,0,1,1,28
308,0,1,0,0,1,0,1,24
813,1,0,0,0,1,0,0,34
491,1,0,0,0,1,0,1,28
1071,0,0,1,0,1,0,0,43
274,1,0,0,0,1,0,1,35
745,0,0,1,0,1,0,1,25
206,1,0,0,0,0,1,1,24
484,1,0,0,0,1,0,0,26
249,0,0,1,0,1,0,1,28
147,0,1,0,0,0,1,1,26
318,0,1,0,0,0,1,0,23
2403,0,1,0,0,0,1,0,31
320,1,0,0,0,1,0,1,26
329,0,1,0,0,1,0,1,29
403,0,1,0,0,1,0,1,24
715,0,0,1,0,1,0,1,26
5177,1,0,0,0,1,0,0,42
366,1,0,0,0,1,0,1,43
954,0,0,1,0,0,1,1,33
309,1,0,0,0,1,0,1,21
301,0,1,0,0,1,0,0,29
154,1,0,0,0,1,0,0,62
1626,0,1,0,0,1,0,0,26
1019,0,1,0,0,0,1,0,56
627,1,0,0,0,1,0,0,46
530,0,1,0,0,1,0,1,28
1710,0,1,0,0,1,0,1,34
225,0,1,0,0,1,0,1,24
609,0,1,0,0,1,0,1,47
433,1,0,0,0,1,0,1,33
1557,0,1,0,0,1,0,0,22
468,0,1,0,0,0,1,1,29
335,0,0,1,0,1,0,1,45
675,0,0,1,0,1,0,1,29
405,0,1,0,0,0,1,1,31
554,1,0,0,0,1,0,1,27
174,0,0,1,0,1,0,1,23
2484,0,1,0,0,0,1,0,48
312,1,0,0,0,1,0,1,27
864,0,1,0,0,0,1,1,26
616,0,1,0,0,1,0,1,43
253,0,1,0,0,1,0,0,35
1252,0,1,0,0,1,0,1,31
541,0,1,0,0,0,1,0,32
137,1,0,0,0,1,0,1,39
1015,0,1,0,0,1,0,0,36
445,0,0,1,0,0,1,1,31
1132,0,0,1,0,1,0,1,39
244,0,1,0,0,1,0,0,38
346,0,0,1,0,1,0,0,26
931,0,0,0,1,1,0,1,29
707,0,1,0,0,1,0,0,40
1039,1,0,0,0,1,0,1,32
323,0,1,0,0,1,0,1,35
201,0,0,1,0,1,0,1,27
402,0,0,1,0,0,1,1,27
843,0,1,0,0,1,0,0,43
584,1,0,0,0,1,0,1,54
175,0,0,1,0,0,1,1,29
315,0,0,0,1,0,1,1,20
210,1,0,0,0,1,0,1,24
526,0,1,0,0,1,0,1,25
535,1,0,0,0,1,0,0,47
512,0,0,1,0,1,0,0,25
417,0,1,0,0,0,1,1,29
21,0,0,1,0,1,0,1,29
1148,0,0,1,0,1,0,0,53
849,0,1,0,0,0,1,1,43
1220,0,0,1,0,1,0,1,26
1058,0,1,0,0,1,0,0,40
323,0,0,1,0,1,0,1,33
849,0,0,1,0,1,0,1,43
3085,1,0,0,0,1,0,0,49
1839,0,0,1,0,1,0,1,25
395,0,1,0,0,1,0,1,40
298,0,0,1,0,1,0,0,22
1608,1,0,0,0,1,0,1,28
603,0,0,1,0,1,0,1,43
1027,0,1,0,0,1,0,0,53
680,0,1,0,0,1,0,1,40
772,0,0,1,0,0,1,0,40
976,0,1,0,0,0,1,1,31
1499,0,1,0,0,1,0,0,48
498,1,0,0,0,1,0,1,41
205,1,0,0,0,1,0,1,35
364,1,0,0,0,1,0,1,26
1079,0,1,0,0,1,0,1,26
438,0,1,0,0,1,0,0,44
346,0,1,0,0,1,0,1,19
1023,0,1,0,0,1,0,1,35
152,1,0,0,0,1,0,1,38
659,0,0,1,0,1,0,1,30
492,0,1,0,0,1,0,0,32
5127,1,0,0,0,0,1,1,36
696,0,0,1,0,1,0,0,28
1295,1,0,0,0,1,0,1,27
404,0,1,0,0,1,0,1,44
649,0,1,0,0,1,0,1,34
427,0,1,0,0,0,1,1,23
1292,0,1,0,0,1,0,1,53
1314,0,0,1,0,1,0,1,27
312,0,1,0,0,0,1,1,29
383,1,0,0,0,1,0,0,55
1371,1,0,0,0,1,0,0,41
413,0,1,0,0,1,0,1,21
9183,0,1,0,0,1,0,1,63
420,0,0,1,0,0,1,0,36
555,0,1,0,0,1,0,1,27
214,0,0,1,0,1,0,0,27
516,0,0,0,1,1,0,0,24
201,0,1,0,0,1,0,1,46
1596,1,0,0,0,1,0,1,36
608,1,0,0,0,1,0,1,33
1524,0,0,1,0,1,0,1,56
103,0,1,0,0,1,0,1,35
352,1,0,0,0,1,0,0,46
226,0,0,1,0,0,1,1,29
1739,1,0,0,0,1,0,0,32
747,1,0,0,0,0,1,1,28
1316,0,0,1,0,1,0,1,20
331,1,0,0,0,1,0,1,36
371,0,1,0,0,1,0,1,41
238,1,0,0,0,1,0,1,64
199,0,0,1,0,1,0,1,35
270,1,0,0,0,1,0,1,30
514,1,0,0,0,1,0,1,27
1302,0,0,1,0,1,0,1,35
1318,0,1,0,0,1,0,0,48
925,1,0,0,0,1,0,1,29
673,1,0,0,0,1,0,1,31
393,0,1,0,0,0,1,1,24
526,1,0,0,0,1,0,1,48
613,0,0,1,0,1,0,1,23
471,1,0,0,0,1,0,1,30
306,0,1,0,0,1,0,1,40
1234,0,1,0,0,1,0,0,55
397,0,0,0,1,1,0,1,40
556,0,1,0,0,1,0,1,35
692,1,0,0,0,1,0,1,33
836,1,0,0,0,1,0,0,32
548,1,0,0,0,1,0,0,38
795,1,0,0,0,1,0,1,34
903,0,0,1,0,0,1,1,30
711,0,1,0,0,1,0,1,28
885,0,1,0,0,1,0,1,22
441,0,1,0,0,1,0,1,32
379,1,0,0,0,1,0,0,63
296,0,1,0,0,1,0,1,20
394,1,0,0,0,1,0,1,43
939,0,1,0,0,1,0,0,38
468,0,0,1,0,1,0,0,25
1770,0,1,0,0,1,0,1,62
356,1,0,0,0,1,0,0,38
914,0,0,1,0,1,0,1,20
1152,0,1,0,0,1,0,1,44
331,0,0,1,0,0,1,0,28
192,0,1,0,0,1,0,1,41
146,0,0,1,0,1,0,1,36
181,0,0,1,0,1,0,1,33
1734,0,0,1,0,1,0,0,41
226,1,0,0,0,1,0,1,42
480,0,0,1,0,1,0,0,26
317,1,0,0,0,1,0,1,25
648,0,0,1,0,1,0,1,49
643,1,0,0,0,1,0,0,29
1706,0,1,0,0,1,0,0,33
636,0,0,1,0,1,0,1,26
1792,0,1,0,0,1,0,1,44
602,0,1,0,0,1,0,1,21
4976,0,1,0,0,0,1,1,22
1072,0,1,0,0,0,1,1,21
350,1,0,0,0,1,0,1,36
1027,0,1,0,0,0,1,1,48
950,0,0,1,0,1,0,1,25
208,1,0,0,0,1,0,0,43
427,0,1,0,0,1,0,1,51
241,0,1,0,0,1,0,1,65
708,0,1,0,0,1,0,0,31
780,1,0,0,0,1,0,1,37
526,0,1,0,0,1,0,1,52
708,0,0,1,0,1,0,1,31
15,0,0,1,0,0,1,1,20
527,0,0,1,0,1,0,1,39
654,1,0,0,0,1,0,1,24
740,0,0,1,0,1,0,1,22
2615,0,1,0,0,0,1,1,31
451,0,1,0,0,1,0,0,42
267,1,0,0,0,1,0,1,37
815,0,0,0,1,1,0,1,51
522,1,0,0,0,0,1,1,27
1053,0,1,0,0,1,0,0,37
451,1,0,0,0,0,1,0,23
353,0,0,1,0,1,0,1,35
257,1,0,0,0,1,0,1,37
288,1,0,0,0,1,0,1,53
273,0,1,0,0,0,1,1,35
621,1,0,0,0,1,0,1,31
565,0,1,0,0,1,0,0,34
1095,0,1,0,0,1,0,1,64
701,0,0,1,0,0,1,1,50
238,1,0,0,0,1,0,1,29
627,1,0,0,0,1,0,1,48
459,1,0,0,0,1,0,1,45
510,1,0,0,0,1,0,1,42
539,0,1,0,0,1,0,1,52
341,1,0,0,0,1,0,1,55
419,0,1,0,0,1,0,1,37
735,0,0,1,0,1,0,1,35
581,1,0,0,0,1,0,1,40
432,1,0,0,0,1,0,0,21
941,1,0,0,0,1,0,1,27
1297,0,1,0,0,1,0,1,28
1777,1,0,0,0,1,0,0,59
462,0,0,0,1,1,0,1,22
645,0,1,0,0,1,0,0,38
719,0,1,0,0,1,0,1,24
3,1,0,0,0,1,0,1,30
250,0,1,0,0,1,0,1,32
804,1,0,0,0,0,1,1,30
273,0,1,0,0,1,0,1,28
328,0,1,0,0,0,1,1,44
110,0,0,0,1,1,0,1,30
337,0,1,0,0,1,0,0,32
986,0,0,1,0,1,0,1,64
411,1,0,0,0,1,0,1,29
420,0,1,0,0,1,0,1,18
320,0,0,1,0,1,0,1,58
89,0,0,1,0,1,0,1,49
302,0,0,1,0,0,1,1,32
229,0,1,0,0,1,0,1,40
308,0,1,0,0,1,0,1,46
351,0,1,0,0,1,0,1,26
254,0,0,1,0,1,0,0,28
343,1,0,0,0,1,0,1,52
375,1,0,0,0,0,1,1,20
471,1,0,0,0,1,0,1,50
857,1,0,0,0,1,0,0,37
226,1,0,0,0,1,0,1,37
1549,0,0,1,0,0,1,1,29
2056,0,1,0,0,0,1,1,50
961,1,0,0,0,1,0,0,27
1106,1,0,0,0,1,0,0,39
519,1,0,0,0,1,0,1,41
1326,0,0,1,0,1,0,1,27
889,0,1,0,0,1,0,1,32
357,1,0,0,0,1,0,0,30
1665,0,1,0,0,1,0,0,27
425,0,0,1,0,0,1,1,32
876,1,0,0,0,1,0,0,29
814,1,0,0,0,1,0,0,32
317,0,0,1,0,0,1,0,37
1028,0,1,0,0,1,0,1,23
1021,0,0,0,1,0,1,1,21
356,1,0,0,0,1,0,1,28
808,1,0,0,0,1,0,1,73
