"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
609,0,1,0,0,1,0,0,47
1462,0,1,0,0,1,0,0,23
235,0,1,0,0,1,0,0,44
271,0,0,1,0,1,0,0,46
548,0,1,0,0,1,0,1,27
1250,0,1,0,0,1,0,0,31
349,0,1,0,0,1,0,1,26
49,0,0,1,0,0,1,1,25
452,0,1,0,0,0,1,1,34
927,1,0,0,0,1,0,1,64
614,0,1,0,0,1,0,0,30
567,1,0,0,0,1,0,0,21
774,1,0,0,0,1,0,1,49
882,0,0,0,1,1,0,1,22
229,0,1,0,0,0,1,1,28
319,0,1,0,0,1,0,1,29
296,1,0,0,0,1,0,1,26
738,1,0,0,0,1,0,1,60
143,0,0,1,0,1,0,1,25
1127,0,0,1,0,1,0,1,28
809,0,1,0,0,1,0,1,50
283,0,1,0,0,1,0,0,23
274,1,0,0,0,1,0,1,23
1295,1,0,0,0,0,1,0,30
1089,0,1,0,0,1,0,1,29
1695,0,0,1,0,1,0,1,51
523,0,1,0,0,0,1,1,26
982,0,1,0,0,1,0,1,25
344,1,0,0,0,1,0,1,59
599,0,1,0,0,1,0,1,46
414,1,0,0,0,1,0,0,42
437,0,1,0,0,1,0,1,59
468,0,0,1,0,1,0,1,28
700,1,0,0,0,1,0,1,50
491,0,1,0,0,1,0,0,20
626,1,0,0,0,1,0,1,49
455,0,1,0,0,1,0,1,43
540,1,0,0,0,1,0,1,55
571,0,1,0,0,1,0,0,54
654,0,0,1,0,1,0,1,39
1130,0,1,0,0,1,0,1,57
454,0,1,0,0,1,0,1,37
550,1,0,0,0,0,1,1,31
681,0,1,0,0,1,0,0,37
296,1,0,0,0,1,0,1,26
1399,0,1,0,0,1,0,0,42
411,1,0,0,0,0,1,1,44
530,1,0,0,0,0,1,1,35
266,1,0,0,0,1,0,0,55
536,0,0,1,0,1,0,1,53
975,0,0,1,0,1,0,1,66
555,0,1,0,0,1,0,1,29
356,0,1,0,0,1,0,1,31
783,1,0,0,0,1,0,1,50
1213,0,1,0,0,1,0,0,54
47,0,0,1,0,0,1,1,51
564,0,1,0,0,1,0,1,34
150,0,0,1,0,1,0,1,39
264,0,1,0,0,1,0,1,33
490,0,1,0,0,1,0,0,32
622,0,1,0,0,1,0,0,38
1056,1,0,0,0,1,0,1,23
777,0,0,0,1,1,0,1,25
538,0,1,0,0,0,1,0,26
243,0,1,0,0,1,0,1,46
341,1,0,0,0,0,1,0,63
568,1,0,0,0,1,0,1,30
618,1,0,0,0,1,0,1,24
107,0,1,0,0,1,0,1,29
254,1,0,0,0,1,0,1,42
554,0,1,0,0,1,0,0,34
346,0,0,1,0,1,0,0,39
883,0,1,0,0,1,0,1,33
271,1,0,0,0,1,0,1,45
394,1,0,0,0,1,0,0,44
413,0,0,1,0,1,0,0,30
197,0,1,0,0,1,0,1,33
