"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
770,0,0,1,0,1,0,1,29
196,0,1,0,0,0,1,1,23
220,1,0,0,0,1,0,1,27
1446,0,0,1,0,1,0,1,36
402,0,1,0,0,1,0,0,28
2031,0,0,1,0,1,0,0,49
788,0,1,0,0,0,1,1,20
716,0,1,0,0,1,0,1,20
1199,0,1,0,0,1,0,1,32
503,1,0,0,0,1,0,1,27
120,0,0,1,0,1,0,1,34
403,0,0,1,0,1,0,1,30
625,0,1,0,0,1,0,0,30
182,0,1,0,0,1,0,1,31
716,0,0,1,0,1,0,1,25
945,0,1,0,0,1,0,1,27
1048,0,1,0,0,1,0,0,25
181,0,1,0,0,1,0,1,19
834,1,0,0,0,1,0,1,26
296,1,0,0,0,1,0,1,45
210,0,0,1,0,1,0,1,47
421,0,1,0,0,1,0,1,32
358,0,1,0,0,1,0,1,41
313,0,0,1,0,1,0,1,25
376,0,1,0,0,1,0,1,26
325,1,0,0,0,1,0,1,36
1174,1,0,0,0,1,0,1,45
386,0,1,0,0,1,0,0,54
541,1,0,0,0,1,0,1,40
270,0,1,0,0,0,1,1,25
510,0,1,0,0,0,1,1,29
1522,0,0,1,0,1,0,0,28
75,0,1,0,0,0,1,0,35
1035,0,1,0,0,1,0,1,50
838,0,0,1,0,1,0,1,26
592,0,0,1,0,1,0,1,39
531,0,1,0,0,1,0,1,44
438,1,0,0,0,1,0,1,56
953,0,0,1,0,1,0,1,35
562,0,0,0,1,1,0,1,29
159,1,0,0,0,1,0,1,20
598,1,0,0,0,1,0,0,50
552,1,0,0,0,1,0,0,22
624,1,0,0,0,1,0,1,38
334,0,0,1,0,1,0,0,57
755,1,0,0,0,1,0,0,35
688,1,0,0,0,0,1,0,23
371,0,0,1,0,1,0,1,28
1700,0,0,1,0,1,0,0,29
209,0,1,0,0,1,0,1,42
581,1,0,0,0,1,0,1,25
431,0,1,0,0,1,0,1,54
511,1,0,0,0,1,0,0,55
838,0,0,1,0,1,0,1,28
720,0,0,1,0,1,0,0,40
369,0,1,0,0,1,0,1,31
384,0,1,0,0,1,0,1,28
1591,0,0,1,0,1,0,1,28
455,1,0,0,0,1,0,1,26
1647,1,0,0,0,1,0,1,29
512,0,1,0,0,1,0,0,24
407,0,0,1,0,1,0,0,30
698,0,1,0,0,0,1,1,28
275,1,0,0,0,1,0,1,26
730,0,1,0,0,1,0,1,45
532,0,1,0,0,1,0,1,40
530,0,0,1,0,1,0,1,31
198,0,0,1,0,0,1,1,27
33,0,1,0,0,1,0,0,27
2683,0,1,0,0,0,1,0,47
1993,0,1,0,0,0,1,0,27
561,0,0,1,0,1,0,1,29
316,1,0,0,0,1,0,1,33
360,0,0,1,0,1,0,1,29
535,1,0,0,0,0,1,0,24
159,0,1,0,0,1,0,1,30
422,0,0,1,0,1,0,1,25
765,1,0,0,0,1,0,1,57
357,1,0,0,0,1,0,0,65
469,0,1,0,0,1,0,0,44
776,1,0,0,0,1,0,1,47
815,0,1,0,0,1,0,1,28
473,0,1,0,0,1,0,0,48
354,0,1,0,0,1,0,1,32
533,0,1,0,0,1,0,0,43
849,1,0,0,0,1,0,0,23
847,0,1,0,0,1,0,1,42
219,0,0,1,0,1,0,1,20
606,0,1,0,0,1,0,0,35
776,0,1,0,0,1,0,0,35
578,0,1,0,0,1,0,1,28
702,1,0,0,0,1,0,1,36
1167,0,1,0,0,1,0,1,31
656,1,0,0,0,1,0,1,29
201,0,1,0,0,1,0,1,25
748,1,0,0,0,1,0,1,45
1748,0,1,0,0,0,1,0,56
499,0,1,0,0,1,0,1,30
901,0,0,1,0,1,0,1,38
417,1,0,0,0,1,0,0,24
804,0,1,0,0,0,1,1,24
