"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
262,0,1,0,0,1,0,1,60
740,0,0,1,0,0,1,1,25
717,0,1,0,0,1,0,1,40
398,0,1,0,0,1,0,1,44
404,0,1,0,0,0,1,1,31
160,1,0,0,0,0,1,1,35
684,1,0,0,0,1,0,1,26
462,1,0,0,0,1,0,1,28
1271,0,1,0,0,0,1,1,30
193,0,0,1,0,1,0,1,53
270,0,1,0,0,1,0,0,32
266,0,0,1,0,1,0,1,36
430,0,1,0,0,0,1,0,35
838,1,0,0,0,1,0,1,32
553,1,0,0,0,0,1,1,29
216,0,1,0,0,1,0,1,50
410,1,0,0,0,1,0,1,26
320,1,0,0,0,1,0,0,24
204,1,0,0,0,0,1,0,27
594,0,1,0,0,1,0,1,28
343,1,0,0,0,1,0,0,37
2241,0,0,0,1,0,1,1,30
788,1,0,0,0,1,0,1,29
1075,0,0,1,0,1,0,0,31
115,0,0,1,0,1,0,1,35
565,0,1,0,0,1,0,1,25
812,0,0,1,0,1,0,0,24
214,1,0,0,0,1,0,0,24
366,1,0,0,0,1,0,1,29
477,0,1,0,0,0,1,1,42
689,1,0,0,0,1,0,1,39
992,0,1,0,0,1,0,1,25
1220,0,1,0,0,1,0,1,28
565,0,1,0,0,1,0,0,40
141,1,0,0,0,1,0,1,50
501,1,0,0,0,1,0,1,27
683,0,1,0,0,1,0,0,54
333,1,0,0,0,1,0,1,59
615,0,1,0,0,1,0,1,28
411,0,1,0,0,1,0,1,35
1027,0,0,1,0,1,0,0,26
1199,0,1,0,0,1,0,1,25
680,0,0,1,0,1,0,1,31
650,0,1,0,0,1,0,1,54
650,1,0,0,0,1,0,1,25
931,0,0,1,0,0,1,0,42
401,0,1,0,0,1,0,1,34
413,1,0,0,0,1,0,1,58
3510,0,0,1,0,1,0,1,25
1059,0,1,0,0,1,0,1,46
514,0,1,0,0,0,1,0,39
277,1,0,0,0,1,0,1,41
506,1,0,0,0,1,0,0,25
1027,0,1,0,0,1,0,0,25
583,0,0,1,0,1,0,0,21
917,1,0,0,0,1,0,1,32
588,0,1,0,0,1,0,0,23
1451,0,1,0,0,1,0,0,23
216,0,0,0,1,1,0,1,29
295,0,0,1,0,1,0,1,27
938,0,1,0,0,1,0,1,35
469,0,1,0,0,1,0,1,26
353,0,1,0,0,1,0,1,30
373,1,0,0,0,1,0,1,21
374,1,0,0,0,0,1,0,30
798,1,0,0,0,1,0,1,30
418,0,1,0,0,1,0,1,43
791,0,0,0,1,1,0,0,32
201,1,0,0,0,1,0,1,43
451,0,0,1,0,0,1,0,32
419,1,0,0,0,1,0,1,29
384,0,0,1,0,1,0,0,39
266,1,0,0,0,1,0,0,55
582,1,0,0,0,1,0,1,42
456,1,0,0,0,0,1,1,32
237,1,0,0,0,1,0,1,20
793,0,0,1,0,1,0,1,36
316,0,1,0,0,1,0,0,34
259,0,0,1,0,1,0,1,37
376,1,0,0,0,1,0,0,27
788,0,0,1,0,0,1,1,29
188,1,0,0,0,0,1,1,31
305,1,0,0,0,1,0,1,27
1467,1,0,0,0,1,0,1,44
578,1,0,0,0,1,0,1,27
30,1,0,0,0,1,0,1,34
513,1,0,0,0,1,0,1,44
1349,0,0,1,0,1,0,1,30
528,0,1,0,0,1,0,1,23
325,0,0,1,0,1,0,1,45
1148,0,1,0,0,0,1,0,37
1007,0,1,0,0,1,0,0,25
242,0,0,1,0,1,0,1,43
797,1,0,0,0,1,0,0,26
2759,0,1,0,0,0,1,1,25
436,0,0,1,0,1,0,1,21
181,0,1,0,0,1,0,1,46
718,1,0,0,0,1,0,0,52
441,1,0,0,0,1,0,1,39
212,1,0,0,0,1,0,1,66
635,0,1,0,0,1,0,1,45
394,0,0,1,0,1,0,1,38
1289,0,1,0,0,1,0,1,56
505,0,0,1,0,1,0,1,25
178,0,1,0,0,1,0,1,59
324,0,0,1,0,0,1,1,26
410,0,1,0,0,1,0,0,35
563,1,0,0,0,1,0,1,25
187,0,0,1,0,0,1,0,24
1409,0,1,0,0,1,0,1,51
1055,1,0,0,0,0,1,1,45
537,0,0,1,0,1,0,1,35
1580,0,1,0,0,1,0,0,40
573,1,0,0,0,1,0,0,22
415,0,0,1,0,1,0,1,23
206,0,1,0,0,1,0,0,47
880,0,0,0,1,0,1,1,23
379,0,1,0,0,1,0,1,18
1141,1,0,0,0,1,0,1,26
1017,1,0,0,0,1,0,1,25
721,0,0,1,0,0,1,1,29
865,1,0,0,0,1,0,1,49
796,0,0,1,0,0,1,1,29
420,1,0,0,0,1,0,1,32
500,0,1,0,0,1,0,1,57
1012,1,0,0,0,1,0,0,35
257,0,0,1,0,1,0,1,51
167,0,1,0,0,1,0,1,31
849,0,1,0,0,1,0,1,27
803,0,0,0,1,1,0,1,28
326,0,1,0,0,1,0,1,54
567,0,0,1,0,1,0,1,37
993,0,1,0,0,1,0,1,50
610,0,0,0,1,1,0,0,41
276,1,0,0,0,1,0,1,53
572,0,1,0,0,1,0,1,33
307,1,0,0,0,1,0,0,35
1169,1,0,0,0,0,1,1,32
701,0,1,0,0,0,1,1,44
467,1,0,0,0,1,0,0,28
819,0,1,0,0,1,0,1,49
762,1,0,0,0,1,0,1,42
327,1,0,0,0,1,0,1,40
280,1,0,0,0,1,0,1,49
456,1,0,0,0,1,0,1,48
887,1,0,0,0,1,0,0,24
990,1,0,0,0,1,0,1,62
247,0,0,1,0,0,1,1,35
2,0,1,0,0,1,0,1,31
933,1,0,0,0,1,0,0,33
1227,0,1,0,0,1,0,0,36
1491,0,1,0,0,1,0,1,39
250,1,0,0,0,0,1,1,42
436,1,0,0,0,1,0,1,41
865,1,0,0,0,1,0,1,36
802,1,0,0,0,1,0,1,42
928,0,1,0,0,1,0,0,32
667,0,0,1,0,1,0,1,31
527,0,1,0,0,1,0,0,45
521,1,0,0,0,1,0,0,40
555,1,0,0,0,1,0,1,45
667,0,0,1,0,1,0,0,27
683,0,0,1,0,1,0,1,31
456,0,1,0,0,1,0,1,29
637,0,0,1,0,1,0,1,24
852,1,0,0,0,1,0,1,49
918,0,1,0,0,0,1,0,42
371,0,1,0,0,1,0,1,42
400,0,0,1,0,1,0,1,44
634,0,0,1,0,1,0,1,47
1420,0,0,1,0,1,0,0,23
170,1,0,0,0,1,0,1,38
616,0,1,0,0,0,1,1,29
1179,0,0,0,1,0,1,0,27
289,1,0,0,0,1,0,0,38
678,1,0,0,0,1,0,0,45
1048,0,1,0,0,1,0,1,30
480,0,0,1,0,1,0,1,23
816,1,0,0,0,1,0,1,29
586,1,0,0,0,0,1,1,58
658,0,1,0,0,1,0,1,48
213,1,0,0,0,1,0,1,38
1305,0,0,1,0,1,0,1,29
663,0,1,0,0,0,1,1,43
424,0,0,1,0,1,0,1,51
1477,1,0,0,0,1,0,1,39
1804,0,1,0,0,0,1,0,28
99,0,1,0,0,0,1,1,26
933,1,0,0,0,1,0,1,44
371,0,1,0,0,1,0,1,42
1482,0,1,0,0,1,0,1,23
1071,1,0,0,0,1,0,0,39
493,0,1,0,0,1,0,0,40
576,1,0,0,0,1,0,1,48
832,0,0,1,0,1,0,1,28
1061,0,1,0,0,1,0,1,59
577,1,0,0,0,1,0,1,52
1317,0,1,0,0,1,0,1,21
921,0,0,1,0,1,0,1,29
159,1,0,0,0,1,0,1,51
176,0,1,0,0,0,1,1,27
269,0,0,1,0,1,0,1,29
243,0,0,0,1,0,1,1,23
393,0,0,1,0,1,0,1,30
300,1,0,0,0,1,0,1,24
573,0,0,1,0,0,1,1,42
2676,0,1,0,0,1,0,1,40
256,0,1,0,0,1,0,1,29
874,1,0,0,0,1,0,1,38
841,1,0,0,0,0,1,1,66
850,1,0,0,0,0,1,1,31
2170,0,1,0,0,0,1,1,29
422,1,0,0,0,1,0,1,28
608,0,1,0,0,1,0,1,35
2080,1,0,0,0,0,1,1,53
1166,1,0,0,0,1,0,1,41
979,0,1,0,0,0,1,1,56
864,1,0,0,0,1,0,1,25
461,1,0,0,0,1,0,1,41
328,0,1,0,0,1,0,1,32
446,0,1,0,0,0,1,1,27
436,0,1,0,0,1,0,1,20
630,1,0,0,0,1,0,1,36
814,1,0,0,0,1,0,1,50
597,0,1,0,0,1,0,1,33
912,1,0,0,0,1,0,1,29
381,0,1,0,0,1,0,1,37
535,1,0,0,0,1,0,1,24
1431,0,0,1,0,1,0,1,53
446,0,1,0,0,0,1,1,25
514,0,1,0,0,1,0,0,35
1056,0,1,0,0,1,0,1,59
163,0,1,0,0,1,0,1,29
769,0,1,0,0,1,0,1,27
922,0,1,0,0,1,0,0,45
1254,1,0,0,0,0,1,1,25
6823,0,1,0,0,1,0,1,52
207,1,0,0,0,1,0,1,51
193,0,0,1,0,0,1,1,23
356,0,0,1,0,1,0,0,26
1188,0,1,0,0,1,0,1,23
378,0,0,1,0,1,0,1,39
287,1,0,0,0,1,0,0,22
608,0,0,1,0,1,0,1,39
209,0,1,0,0,1,0,1,29
184,0,1,0,0,1,0,1,20
708,0,0,1,0,1,0,1,32
653,1,0,0,0,0,1,1,30
284,0,1,0,0,1,0,1,21
650,0,1,0,0,1,0,1,59
298,0,1,0,0,0,1,1,18
418,1,0,0,0,1,0,1,24
807,0,0,1,0,1,0,1,59
513,0,1,0,0,1,0,0,25
661,0,1,0,0,1,0,1,51
209,0,0,1,0,1,0,1,29
469,0,0,1,0,1,0,1,26
528,0,0,1,0,1,0,1,49
525,0,1,0,0,0,1,0,32
442,1,0,0,0,1,0,0,48
383,0,1,0,0,1,0,1,43
1051,0,1,0,0,1,0,1,42
264,1,0,0,0,1,0,1,53
218,0,0,1,0,1,0,1,19
3855,0,1,0,0,0,1,1,25
398,1,0,0,0,1,0,1,33
598,0,0,1,0,1,0,1,49
621,1,0,0,0,1,0,1,32
279,1,0,0,0,1,0,1,29
637,0,0,1,0,1,0,1,29
544,0,1,0,0,1,0,1,23
1547,1,0,0,0,1,0,1,47
24,0,0,1,0,0,1,0,29
211,0,0,1,0,1,0,0,28
1747,1,0,0,0,0,1,1,24
1132,1,0,0,0,1,0,1,28
603,0,0,1,0,1,0,1,31
162,1,0,0,0,0,1,1,33
1050,1,0,0,0,1,0,1,47
333,1,0,0,0,1,0,1,48
295,0,1,0,0,1,0,1,36
568,1,0,0,0,1,0,1,36
487,0,0,1,0,1,0,1,29
353,0,1,0,0,1,0,1,42
627,1,0,0,0,1,0,1,43
795,1,0,0,0,1,0,0,32
255,0,0,1,0,1,0,1,22
242,1,0,0,0,1,0,1,48
249,1,0,0,0,1,0,1,30
162,1,0,0,0,1,0,1,40
582,1,0,0,0,1,0,1,29
668,0,0,1,0,0,1,1,26
400,0,0,1,0,1,0,1,28
346,0,1,0,0,1,0,1,35
1229,0,1,0,0,0,1,0,41
624,0,1,0,0,1,0,1,38
331,1,0,0,0,1,0,1,54
473,0,0,1,0,1,0,1,31
534,0,0,1,0,1,0,1,25
300,0,0,1,0,0,1,1,20
606,1,0,0,0,1,0,1,61
1220,0,0,1,0,1,0,0,37
385,0,0,1,0,1,0,1,44
571,1,0,0,0,1,0,1,20
800,0,0,1,0,1,0,0,28
565,0,1,0,0,1,0,1,59
364,0,0,1,0,0,1,1,27
589,1,0,0,0,1,0,1,28
732,1,0,0,0,1,0,1,50
210,1,0,0,0,1,0,1,59
375,0,0,1,0,1,0,1,46
