"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
1201,1,0,0,0,1,0,1,29
200,0,1,0,0,1,0,1,56
289,0,1,0,0,1,0,1,27
297,0,0,0,1,1,0,1,27
1307,0,1,0,0,1,0,1,55
483,0,1,0,0,0,1,1,27
332,0,1,0,0,1,0,1,45
362,1,0,0,0,1,0,0,36
279,1,0,0,0,1,0,1,54
556,1,0,0,0,1,0,0,55
1026,1,0,0,0,1,0,1,24
252,1,0,0,0,1,0,1,44
832,0,1,0,0,1,0,1,34
640,0,0,1,0,1,0,0,22
789,0,1,0,0,1,0,1,44
373,0,0,1,0,0,1,0,30
855,1,0,0,0,1,0,0,29
652,0,0,1,0,1,0,1,28
911,0,1,0,0,1,0,0,51
1631,0,0,1,0,0,1,0,29
1446,0,0,1,0,1,0,0,32
213,1,0,0,0,1,0,1,30
1326,0,0,1,0,1,0,1,25
276,0,0,0,1,0,1,1,28
290,0,1,0,0,1,0,1,30
859,0,0,1,0,1,0,0,25
559,1,0,0,0,1,0,0,33
1026,0,1,0,0,1,0,1,43
574,0,0,1,0,0,1,0,34
419,0,1,0,0,1,0,0,27
732,1,0,0,0,0,1,0,37
417,0,1,0,0,1,0,1,34
501,1,0,0,0,1,0,1,28
2844,1,0,0,0,1,0,1,35
327,1,0,0,0,1,0,1,42
512,1,0,0,0,1,0,1,41
893,0,0,1,0,1,0,1,29
1132,1,0,0,0,0,1,0,47
1438,0,1,0,0,1,0,0,37
660,1,0,0,0,1,0,0,57
59,0,0,1,0,1,0,0,25
170,1,0,0,0,1,0,1,38
432,1,0,0,0,1,0,1,26
640,0,1,0,0,1,0,1,35
942,1,0,0,0,1,0,1,38
327,0,1,0,0,1,0,1,29
412,1,0,0,0,0,1,1,41
788,0,1,0,0,1,0,0,23
1044,0,0,1,0,1,0,1,27
171,0,1,0,0,1,0,1,23
556,1,0,0,0,1,0,1,29
183,0,1,0,0,0,1,1,25
829,0,1,0,0,1,0,1,63
3486,0,0,1,0,1,0,1,34
375,1,0,0,0,1,0,1,29
509,1,0,0,0,1,0,1,35
1278,0,1,0,0,0,1,1,27
888,0,1,0,0,1,0,1,39
563,1,0,0,0,1,0,1,28
937,1,0,0,0,1,0,1,26
352,0,0,1,0,0,1,0,29
236,0,1,0,0,0,1,1,59
434,0,1,0,0,1,0,1,41
620,0,1,0,0,1,0,1,30
728,0,0,0,1,1,0,1,40
504,1,0,0,0,1,0,1,45
436,0,0,1,0,1,0,0,34
1110,0,1,0,0,1,0,0,35
1264,0,1,0,0,0,1,1,29
811,0,0,1,0,0,1,0,31
1183,1,0,0,0,1,0,1,27
253,0,1,0,0,0,1,1,21
263,1,0,0,0,1,0,0,26
1945,0,1,0,0,0,1,0,42
794,1,0,0,0,1,0,0,31
522,1,0,0,0,1,0,1,40
197,0,1,0,0,0,1,1,18
654,0,1,0,0,1,0,1,31
677,1,0,0,0,1,0,0,27
617,0,0,1,0,1,0,1,23
634,0,0,1,0,1,0,1,28
1067,1,0,0,0,1,0,1,26
405,0,0,1,0,1,0,1,32
702,1,0,0,0,0,1,1,24
973,1,0,0,0,1,0,0,24
335,1,0,0,0,1,0,1,34
223,0,0,1,0,1,0,1,35
1100,1,0,0,0,1,0,0,47
438,0,1,0,0,1,0,0,49
1009,0,1,0,0,1,0,1,26
759,0,1,0,0,0,1,1,28
887,0,1,0,0,1,0,1,55
418,0,1,0,0,0,1,1,26
296,0,0,1,0,1,0,1,30
183,1,0,0,0,0,1,0,21
1719,0,1,0,0,0,1,0,27
575,0,1,0,0,1,0,1,36
244,1,0,0,0,1,0,1,47
880,1,0,0,0,1,0,1,27
240,1,0,0,0,1,0,1,33
280,0,1,0,0,1,0,1,51
151,0,0,1,0,0,1,1,56
702,1,0,0,0,1,0,1,52
203,1,0,0,0,1,0,1,35
496,0,0,1,0,1,0,0,41
281,0,0,1,0,1,0,1,41
510,1,0,0,0,1,0,1,54
215,0,0,1,0,1,0,1,35
392,0,0,1,0,1,0,1,28
446,1,0,0,0,1,0,1,42
778,0,0,1,0,1,0,0,36
273,1,0,0,0,1,0,1,30
1450,1,0,0,0,1,0,1,28
291,0,1,0,0,1,0,1,49
476,0,1,0,0,1,0,1,42
224,0,0,1,0,1,0,1,28
185,1,0,0,0,1,0,0,28
739,0,1,0,0,1,0,0,21
1083,0,1,0,0,0,1,0,52
446,0,0,1,0,1,0,1,40
697,0,1,0,0,1,0,1,47
952,0,0,1,0,1,0,0,37
924,0,1,0,0,1,0,0,56
315,0,0,1,0,0,1,0,21
1227,0,1,0,0,1,0,1,29
576,0,1,0,0,1,0,1,44
208,0,1,0,0,1,0,1,20
691,0,1,0,0,1,0,0,24
50,0,1,0,0,0,1,0,29
738,1,0,0,0,1,0,0,30
353,0,1,0,0,0,1,0,27
1366,0,1,0,0,0,1,1,27
378,0,1,0,0,1,0,1,31
1758,0,1,0,0,0,1,0,30
469,0,0,1,0,1,0,1,28
412,0,1,0,0,1,0,1,40
453,0,1,0,0,1,0,1,42
1075,0,1,0,0,1,0,0,25
650,0,1,0,0,1,0,1,36
443,0,1,0,0,1,0,1,29
1387,0,1,0,0,1,0,1,41
550,0,0,1,0,1,0,1,40
1330,0,0,1,0,1,0,1,24
383,0,1,0,0,1,0,1,33
162,1,0,0,0,1,0,1,29
612,0,1,0,0,1,0,1,30
224,0,0,1,0,1,0,0,27
756,0,1,0,0,0,1,0,30
772,1,0,0,0,1,0,1,26
701,0,1,0,0,1,0,0,48
1256,0,1,0,0,1,0,1,47
1557,0,1,0,0,1,0,0,22
