@relation df_normalized
@attribute V2 numeric
@attribute V3 numeric
@data
1.25427738428654,-0.661915384412118
-1.40111452293531,-1.09928945206259
-1.51047798073453,-0.820530071234551
0.108965032879183,-1.05274731482491
-1.58386012497399,-0.904039912210906
1.48192474759838,-1.03834757547458
0.291286157953847,-0.752432247539214
1.35936115875597,-0.931700149308208
1.54104189325939,-0.649256763102577
-0.629066265465771,-0.664092982970815
-0.562155097974224,-1.12004423794729
1.54761393595111,-0.93114082285837
1.09721723247709,-0.685536117848376
-1.55403464617369,-0.800188432003606
-0.381943494781313,-0.88022221350949
0.870959066502019,-0.852953161782014
-0.424327795272244,-1.12291704840008
-0.153205538057609,-1.17506068561762
-0.466509045094243,-0.994355692332109
-0.131337624160563,-0.686809186025616
-1.33042900183303,-0.759121517363236
0.770173350988532,-1.10701707884196
-0.31380207911918,-1.15786568659835
-0.671525906023907,-0.631912839126718
-1.14901930781529,-0.800044997368003
-0.995941154192043,-0.672919360236308
1.28754921177084,-1.07196000680434
1.57396182750296,-0.850981450260067
1.56072494520748,-0.819327004649806
0.911404738434369,-0.90146220651079
1.0730293957789,-1.05213445774551
1.78116722550681,-0.826534423516317
-0.889005116606927,-1.16776336274506
1.76559204478404,-1.06628026975052
0.244870245086116,-0.681945447927448
0.738609537954662,-0.572570018524133
-1.72985171837338,-0.581502770758613
-1.66944644131942,-0.98058665360436
1.76677819145187,-0.610005085836224
-0.707292224757751,-0.663556304095019
1.68586387805448,-0.771170026753873
-0.885416356820286,-1.13687687578188
-1.60951433663876,-0.738807329737191
1.26445564360974,-0.714269026407148
-0.511115877567736,-1.2006400910635
-0.915370465003618,-0.811473100487899
-0.606093976437249,-0.87678184112539
0.513259127911283,-0.948545826655131
0.41563310131389,-0.539282202422318
0.238656527104278,-1.02589964523265
-1.14046545384354,-1.18254536569362
0.232317854864635,-1.11629572129818
0.687928642258054,-0.899587261896116
0.01278241171569,-0.7119404440215
-0.0118528714791969,-0.775070213520049
1.76159075219038,-0.721820276625033
-0.715777170131442,-0.866367388516429
0.36504040862279,-0.693585614695197
-0.497222985418783,-0.564062766165604
-1.61768873393056,-1.02541992843702
0.169414411435898,-0.938301573996551
-0.562347123267467,-0.72637655674832
1.49049422085235,-1.0958614329007
-0.638250403414381,-0.904251975858759
0.748282467558801,-0.74066992112966
-1.13047462590705,-1.1830813582793
-0.98744610222397,-0.594113351759578
-1.02291289825161,-0.876177219527466
-1.71861042907754,-0.747344092570987
-1.27854909653028,-1.16594812537105
-1.09594774315687,-0.915181832349719
-1.57575004237371,-0.971673803783433
-0.172780173811425,-0.760724004799277
1.5270075087891,-1.16208499827149
-0.45558381656814,-0.72391552036903
1.03317817535243,-0.84435943686805
1.59173748945692,-0.980695087443716
-1.71166444239371,-1.21138670809175
-0.81647468263942,-0.549951954956849
-0.0891076789292725,-0.995103748565636
0.367442102960292,-0.863435557113103
-0.971396830346587,-0.925520793045204
-1.05835029327741,-0.723371292301886
-0.39287791112049,-0.675983645633277
0.747106427485349,-0.695855176130309
0.805564806948963,-1.05338076060798
1.73747366165286,-1.04802357991173
-0.294924798377668,-0.924168115213754
1.09333446267209,-0.757851194346486
-1.23788567342808,-0.75438199777724
-0.851844087848474,-1.0918658518075
0.951500354688607,-1.00651538072259
-0.54109754919029,-0.778268325490907
-1.24957532800193,-0.775597284334131
-1.17343132715248,-0.895274614766317
1.85238104586084,-1.08036362935437
-1.03971373323843,-0.671349814726147
-0.0366820175299421,-0.661495374857147
0.778446976661525,-1.10878702106789
1.46292618772429,-0.77531727796415
1.62690292521573,-0.81449963992813
0.485643318155242,-1.15401354014074
-1.7283109221209,-0.903455879316657
1.35470936899669,-1.16613410999424
0.0643609567496125,-0.816770573943488
0.720265150371433,-1.05426882002649
-0.692090069245775,-1.09015630311234
-1.22797294190272,-0.536862343450378
1.49375773205618,-1.02739163995897
1.27909458618029,-0.690397797076177
-1.35432650363809,-0.613613599300337
0.0233006201226218,-0.653537154596619
-0.439676037012094,-0.988392517457693
1.10283925529698,-0.770992963902268
-1.37739342714127,-1.11723182102527
-0.508802386235743,-0.891428644919818
-0.166515004076374,-0.562672342377415
0.200586823632822,-1.2174150805278
-1.7040100753219,-0.579655277748839
-0.502869815333965,-0.740881984777513
1.09199304196331,-0.546280302801466
-1.45302750436512,-1.03956299528153
-0.758689769874119,-0.977684332676302
0.0770383012288968,-0.858020728046565
1.7763133038599,-0.674458022690956
-0.851429717478844,-0.92249631247534
-0.206158579927378,-0.576753643110902
-1.60841363663251,-0.651321810081184
-1.49287780601029,-0.631824307700916
-0.863432676478509,-0.591615942003795
-0.558148292692722,-0.793826522568017
1.47266618836387,-0.903089400391242
-0.161947742197368,-0.662864523651538
-0.114330063379578,-1.14366153993293
-1.12053157459854,-0.650037761261984
-1.33543819752089,-1.02593121457828
-0.451079031818036,-0.57369965206577
1.2032060065343,-0.536115659797096
1.04972083279188,-0.806343081822199
1.4030887175183,-0.867294566471929
0.762624643767065,-0.80669171720443
-1.51979717953533,-0.94912985954938
-0.18799335469909,-1.07709826095151
1.10103385002797,-0.658375499960255
0.263281703704784,-0.663095803422821
-0.117296808221121,-0.954588611183757
-0.0241241146206177,-0.75081809317109
0.895118420979681,-0.573572688393107
0.794610177421024,-0.735674415327971
-0.412583932601262,-0.883213065863352
0.147683395953652,-0.591576823466813
1.66816355616773,-0.56586702289766
-1.68490493681615,-1.03974486216399
-0.495257712202288,-0.793869758845734
-1.11509790194667,-0.889529680150856
-1.34477852829175,-1.15293126061756
-1.08138873456006,-1.138457401934
0.745745712369114,-0.822062557078097
-0.254652776112413,-0.854596826625405
-0.573461620742892,-0.6392657514992
-0.668199917691177,-0.84756921577099
-1.3416739662541,-0.733839961830524
-0.819170386995285,-0.820230848741141
1.4270284832635,-0.860336957210008
0.569780716378932,-0.562130859470762
-0.851299250533196,-1.21489159174737
0.769697422271307,-0.794868997264096
0.61131238781661,-1.05178582236328
1.03281066282948,-0.581745717461978
-0.319673091673363,-0.565227400503489
-0.362088630728745,-0.549173701957933
1.12984958817145,-0.922179932728867
-0.39447934693926,-1.09318421513282
-0.56879788682661,-0.604466038257514
1.16131509160543,-1.18808990359331
-1.39092615701773,-1.10668148297206
-0.179638876271047,-1.14426410266049
0.794459497286613,-1.20229405025873
0.725730980369061,-0.870323851072651
-0.0962640665324865,-0.69726550233205
0.891242082643828,-0.867507316409904
1.2745172177069,-1.06199370164537
-1.09043138018733,-0.818566595194074
0.932041485379521,-1.0528111398063
-0.438863834336366,-0.885011832274428
1.56145262000292,-0.793772991938461
-0.601370521735988,-1.05434499823009
-0.575144828098019,-0.830766088411662
-1.12373720258,-0.698707397879426
-1.20773402726366,-1.02851578317962
1.45802265188679,-1.11520108855279
1.08521243591481,-1.11166463555154
-0.442186147543867,-0.830387942554164
-1.33423459400821,-1.01802446607694
-0.944867020095874,-0.868316452464334
1.25180402500706,-0.924021935417661
-0.687046878649545,-0.788811800642898
-1.72117934161298,-1.18435648532691
0.459571979776914,-0.86893548615483
-0.991293958339295,-0.997392526124178
-1.09084575055696,1.50096362373785
-1.23061627572406,0.785437542017749
-0.675106396778782,0.540355790081102
-1.1493068863645,1.50650404389681
-1.1579425118726,0.325612179299757
-1.01101743666491,1.01719153977542
-1.15734806036673,-0.0586684256036323
-0.872301672438686,2.18238863556098
-0.53650364265337,1.22723474950775
-0.382082230758728,2.39769363166253
-0.698112680715678,1.21115291306717
-0.498591050785477,0.413145739264339
-0.384654818419403,1.69412752790726
-0.521001964435188,2.40185529496538
-1.00411922660907,1.94746260485711
-0.739366880198526,1.62996900951508
-0.578129948565709,1.74489515342919
-1.06926449642782,-0.109410658391029
-1.00205196866745,2.10944148586005
-0.923005537667979,0.950202074627919
-0.78241729713731,0.126743831632119
-0.649769164665054,1.74526849525583
-0.3993121366161,2.23793352662564
-0.74844076439025,0.806652142284517
-0.894813652032209,0.847154240154067
-1.04025948933502,2.3724724696606
-0.927248469745479,2.08343932569871
-1.24352239674888,1.2306888476943
-0.678898207234356,0.182455491196549
-0.519325188549212,2.37143068125464
-0.573150153879688,0.620777325506199
-0.492445322620386,0.214720048725713
-0.937391815378998,1.39455845798473
-1.11087150793271,1.49449808449377
-0.707748859067521,2.19171531832578
-0.836789856126988,1.67354362826307
-1.04260421923146,1.8633165729372
-1.15752722272167,2.09889869699818
-1.09461275391724,0.699671865408731
-0.868291192031955,2.46287815378785
-0.530950528431541,0.561938928143652
-0.499543827001234,-0.00587830309069136
-1.04400627950653,1.68533752401826
-1.07093208450072,1.98231859388884
-0.460381692555299,1.57589758334343
-1.07676634580261,1.79219770012261
-0.66922435884891,0.859603542976245
-0.422491151438783,1.64629036120841
-0.524269150764245,1.99081898334615
-1.059108287856,1.52239989571419
-0.586772005542963,-0.167682180112389
-0.937789647685095,2.3246490287642
-0.827637875524136,1.52410258150812
-0.788352624383011,0.497862764566174
-0.818315920379418,1.82442382540491
-0.60956696977916,1.08616781482756
-1.2088338084886,0.37462221581796
-1.16756674606745,1.79321203692366
-0.800621111180509,0.0581889387151949
-0.635396668673646,1.83140819998161
-0.976002681040503,0.193658491156264
-0.55171498597842,-0.131878424421484
-1.10723405273677,1.10578679055951
-0.820964766888606,1.87354709979333
-1.03772824683317,0.673574310920365
-1.07694734572017,-0.0836178167170533
-1.27871172082169,-0.0387124814215326
-0.487752187702268,0.0857078000472616
-1.15198053996899,0.439272804227972
-1.19549126634277,-0.0401749656725833
-0.747069942679634,0.979643234593112
-0.506667138477383,2.09355455581426
-0.952126311205515,0.419061560120302
-1.1225666751944,2.21899946843595
-1.11278624817729,1.43063329827402
-0.605890925768317,1.97100647379965
-0.785867320946537,1.42993328234907
-0.616856580671945,-0.0539186116657992
-0.98487535212591,2.16805478006241
-1.27963509603561,0.712237837551735
-0.622371106078863,1.43507290907648
-1.22021567132448,0.0988138825166734
-0.454015456876436,-0.0470557104407838
-0.4979965992796,1.34615647451506
-0.869605049301514,1.99467112980375
-1.06982770936925,1.5953950857237
-1.26740611683433,0.171333473471289
-1.0102327974284,2.12233001436063
-0.488719664418944,2.24097036041771
-0.802692044247353,2.47561707104172
-0.677646827093699,1.57326977846437
-0.394727417892254,1.30422826577095
-1.0262710439301,1.70132877016267
-1.25107018518904,-0.0624299817650633
-1.20783141808225,1.18596675186148
-0.637046799901708,1.1518258771374
-0.450004057688397,1.40620617394382
-0.594621154251945,0.107389763887453
-0.710225893472228,0.257040129129771
-1.14303436637899,1.06542126442433
1.77228444782702,0.640876018033779
1.24341095776411,1.08106730663712
0.46619731178446,0.592390993459291
1.12033836407741,0.558718854888875
0.00615891727075878,0.848684667127246
1.59999182072245,0.491410951124537
