"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
255,0,1,0,0,1,0,1,59
501,0,1,0,0,1,0,0,27
1120,0,0,1,0,1,0,1,48
112,0,0,1,0,1,0,1,24
538,1,0,0,0,0,1,0,48
367,1,0,0,0,1,0,1,26
443,1,0,0,0,1,0,0,27
382,1,0,0,0,1,0,0,20
357,0,1,0,0,1,0,0,32
863,0,0,1,0,1,0,0,40
76,0,1,0,0,1,0,1,32
786,0,1,0,0,1,0,1,46
637,0,0,1,0,1,0,1,29
227,0,1,0,0,1,0,1,38
454,0,0,1,0,1,0,1,49
859,0,0,1,0,0,1,1,41
261,0,1,0,0,1,0,1,61
910,0,1,0,0,0,1,0,28
511,0,1,0,0,1,0,1,31
817,0,1,0,0,1,0,0,25
766,1,0,0,0,1,0,0,29
1011,0,1,0,0,1,0,1,56
290,0,0,1,0,1,0,1,29
250,0,1,0,0,0,1,1,26
643,1,0,0,0,1,0,1,55
952,0,0,1,0,1,0,0,29
328,1,0,0,0,1,0,1,30
446,1,0,0,0,1,0,0,30
901,0,1,0,0,1,0,0,50
215,0,1,0,0,1,0,1,26
743,1,0,0,0,1,0,0,32
195,0,1,0,0,1,0,1,28
603,1,0,0,0,1,0,0,25
675,0,1,0,0,1,0,0,60
489,0,1,0,0,1,0,0,32
214,1,0,0,0,1,0,1,28
1158,0,1,0,0,0,1,1,28
326,1,0,0,0,1,0,1,32
880,0,0,1,0,1,0,1,32
485,0,1,0,0,0,1,1,26
616,1,0,0,0,1,0,1,21
407,0,0,1,0,1,0,0,25
586,0,1,0,0,1,0,0,31
300,1,0,0,0,1,0,1,43
704,0,1,0,0,1,0,1,29
453,0,1,0,0,1,0,1,49
328,1,0,0,0,1,0,1,28
490,1,0,0,0,1,0,0,34
1508,0,0,1,0,0,1,0,20
445,0,0,0,1,1,0,1,33
902,1,0,0,0,1,0,0,29
208,1,0,0,0,1,0,1,46
482,1,0,0,0,1,0,0,34
971,1,0,0,0,1,0,1,31
412,0,1,0,0,0,1,1,33
270,0,1,0,0,1,0,1,48
1082,0,1,0,0,1,0,1,50
116,1,0,0,0,1,0,1,22
192,0,1,0,0,0,1,1,32
