"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
742,0,1,0,0,1,0,0,38
1005,0,1,0,0,1,0,1,36
801,1,0,0,0,1,0,1,31
541,1,0,0,0,1,0,0,35
1126,1,0,0,0,1,0,1,55
707,0,0,1,0,0,1,1,55
2054,0,1,0,0,1,0,0,31
753,1,0,0,0,1,0,1,45
310,0,0,1,0,1,0,1,28
703,0,1,0,0,0,1,1,30
481,1,0,0,0,1,0,1,30
306,0,0,1,0,0,1,0,53
467,1,0,0,0,1,0,1,40
177,1,0,0,0,1,0,0,38
483,0,0,1,0,0,1,1,26
1504,0,1,0,0,1,0,1,46
336,1,0,0,0,1,0,1,59
590,0,1,0,0,1,0,0,49
1149,1,0,0,0,1,0,1,27
441,0,1,0,0,1,0,0,27
593,0,0,0,1,1,0,1,34
1505,0,0,0,1,0,1,1,26
579,0,1,0,0,1,0,1,45
795,0,1,0,0,1,0,0,33
870,0,1,0,0,1,0,1,24
985,0,1,0,0,1,0,1,28
1154,0,1,0,0,1,0,0,33
197,0,0,1,0,1,0,1,25
244,1,0,0,0,1,0,1,58
313,0,0,1,0,1,0,0,31
3,1,0,0,0,1,0,0,21
278,1,0,0,0,1,0,0,35
377,0,1,0,0,1,0,1,43
536,0,0,1,0,1,0,1,48
2593,0,1,0,0,1,0,1,29
534,0,1,0,0,1,0,1,32
383,0,1,0,0,1,0,1,46
492,1,0,0,0,1,0,1,21
947,1,0,0,0,1,0,1,34
1494,0,1,0,0,0,1,0,33
1393,0,1,0,0,1,0,1,61
461,0,1,0,0,1,0,1,22
536,0,1,0,0,0,1,0,30
647,1,0,0,0,0,1,0,35
341,1,0,0,0,1,0,1,55
753,0,0,1,0,0,1,1,42
233,1,0,0,0,1,0,1,59
351,1,0,0,0,1,0,1,24
328,0,0,0,1,0,1,1,29
603,0,0,1,0,1,0,1,43
599,0,0,0,1,1,0,0,21
748,1,0,0,0,1,0,0,22
660,1,0,0,0,0,1,1,35
720,0,1,0,0,1,0,1,53
359,0,0,1,0,1,0,1,20
375,1,0,0,0,1,0,1,43
832,1,0,0,0,1,0,1,41
688,1,0,0,0,1,0,1,62
573,0,0,1,0,1,0,1,32
713,0,1,0,0,0,1,1,36
264,0,1,0,0,1,0,1,40
1110,0,1,0,0,1,0,1,49
602,0,0,1,0,1,0,1,32
470,1,0,0,0,1,0,1,18
284,0,1,0,0,1,0,1,47
501,0,1,0,0,0,1,1,27
349,0,1,0,0,1,0,1,26
