"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
476,1,0,0,0,1,0,1,32
574,1,0,0,0,1,0,1,54
665,0,0,1,0,0,1,1,19
958,0,0,1,0,1,0,1,25
372,0,1,0,0,1,0,1,42
331,0,1,0,0,1,0,1,60
505,1,0,0,0,1,0,1,57
350,0,1,0,0,1,0,1,40
1327,0,0,1,0,1,0,1,29
479,0,0,1,0,1,0,0,26
414,1,0,0,0,0,1,1,33
503,0,0,1,0,1,0,1,52
1782,1,0,0,0,1,0,0,28
719,0,1,0,0,0,1,1,22
758,1,0,0,0,1,0,1,40
460,0,0,1,0,1,0,0,61
396,1,0,0,0,0,1,1,29
176,1,0,0,0,1,0,1,35
752,0,1,0,0,1,0,0,33
466,1,0,0,0,0,1,1,36
1218,1,0,0,0,1,0,1,57
196,0,1,0,0,1,0,1,44
581,0,0,1,0,0,1,0,30
275,0,0,1,0,1,0,0,54
940,1,0,0,0,1,0,1,38
1021,0,0,1,0,1,0,1,23
1956,1,0,0,0,1,0,1,25
857,1,0,0,0,0,1,1,51
1384,0,0,1,0,1,0,1,20
317,1,0,0,0,1,0,1,27
364,0,1,0,0,1,0,1,29
1088,0,0,1,0,1,0,0,31
245,1,0,0,0,1,0,1,57
326,0,1,0,0,1,0,1,39
196,0,1,0,0,0,1,0,32
356,1,0,0,0,1,0,1,53
644,1,0,0,0,1,0,1,26
898,1,0,0,0,1,0,0,26
918,0,1,0,0,1,0,1,62
298,0,1,0,0,1,0,1,40
473,0,0,1,0,1,0,1,36
1069,0,1,0,0,1,0,1,37
381,0,1,0,0,0,1,0,27
317,0,1,0,0,1,0,1,54
174,1,0,0,0,1,0,1,60
122,1,0,0,0,1,0,1,44
411,0,0,1,0,1,0,0,30
398,0,1,0,0,1,0,1,26
23,1,0,0,0,1,0,1,31
433,1,0,0,0,1,0,1,62
935,0,1,0,0,0,1,0,30
575,0,0,1,0,1,0,1,24
340,0,0,1,0,1,0,1,28
266,0,1,0,0,1,0,1,44
311,0,1,0,0,0,1,1,63
236,1,0,0,0,1,0,1,50
2389,0,1,0,0,1,0,1,52
262,0,0,1,0,0,1,1,27
262,0,0,1,0,0,1,1,21
1088,0,1,0,0,1,0,0,46
573,1,0,0,0,1,0,0,57
336,1,0,0,0,1,0,1,51
247,0,0,1,0,0,1,1,35
1167,0,0,1,0,1,0,1,32
590,0,0,1,0,1,0,0,30
641,0,0,0,1,0,1,1,32
373,0,1,0,0,1,0,0,32
778,0,1,0,0,1,0,1,63
719,1,0,0,0,1,0,1,48
1103,0,0,1,0,1,0,0,27
282,1,0,0,0,1,0,1,27
237,0,1,0,0,1,0,1,30
389,0,1,0,0,0,1,1,38
373,0,1,0,0,1,0,1,26
802,0,1,0,0,1,0,1,55
242,0,1,0,0,1,0,0,27
907,0,0,1,0,1,0,1,26
276,0,1,0,0,1,0,1,53
266,1,0,0,0,1,0,0,25
245,0,0,1,0,0,1,1,22
499,0,0,1,0,1,0,0,39
918,0,0,1,0,0,1,0,28
374,0,0,1,0,1,0,1,24
482,1,0,0,0,0,1,1,41
527,0,0,0,1,1,0,1,24
276,1,0,0,0,1,0,1,29
454,0,1,0,0,1,0,1,27
552,0,1,0,0,1,0,1,30
197,0,1,0,0,1,0,1,31
202,0,1,0,0,1,0,1,38
924,0,0,1,0,1,0,0,50
208,0,1,0,0,1,0,0,30
613,0,1,0,0,1,0,1,26
469,0,1,0,0,1,0,1,27
395,0,1,0,0,1,0,1,58
