"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age"
912,0,1,0,0,1,0,1,27
193,1,0,0,0,1,0,1,26
615,0,1,0,0,1,0,1,28
1421,0,1,0,0,1,0,1,52
389,1,0,0,0,1,0,1,46
366,1,0,0,0,1,0,1,29
378,0,0,1,0,1,0,1,27
473,0,1,0,0,1,0,1,24
376,1,0,0,0,1,0,0,22
862,1,0,0,0,1,0,0,30
463,0,1,0,0,1,0,1,35
516,0,0,1,0,1,0,1,18
1411,1,0,0,0,1,0,0,49
217,0,1,0,0,0,1,1,24
580,1,0,0,0,1,0,1,41
279,1,0,0,0,1,0,1,45
347,0,0,1,0,1,0,1,41
523,0,1,0,0,1,0,1,26
610,0,1,0,0,1,0,0,32
468,1,0,0,0,1,0,1,50
323,0,1,0,0,0,1,1,30
561,1,0,0,0,1,0,0,25
522,0,1,0,0,1,0,1,28
504,0,1,0,0,1,0,1,24
548,0,0,1,0,0,1,1,59
236,0,0,1,0,0,1,1,41
566,0,0,1,0,1,0,1,31
542,0,1,0,0,1,0,1,25
548,0,0,1,0,1,0,1,39
491,0,1,0,0,1,0,1,18
986,1,0,0,0,1,0,1,28
882,0,0,1,0,1,0,1,42
307,0,0,1,0,0,1,1,27
129,1,0,0,0,1,0,1,24
368,0,1,0,0,1,0,1,32
559,0,1,0,0,1,0,0,32
502,0,0,1,0,1,0,1,30
625,0,1,0,0,1,0,1,52
404,0,1,0,0,1,0,1,20
348,0,1,0,0,1,0,1,52
207,1,0,0,0,1,0,1,24
625,0,1,0,0,1,0,0,32
510,1,0,0,0,1,0,1,32
809,0,0,1,0,0,1,1,25
1906,0,0,1,0,1,0,1,40
415,0,0,1,0,1,0,1,45
256,0,0,1,0,1,0,1,35
964,0,0,1,0,0,1,0,32
492,1,0,0,0,1,0,1,31
504,0,1,0,0,1,0,1,53
546,1,0,0,0,1,0,1,31
274,0,1,0,0,1,0,1,32
260,1,0,0,0,1,0,1,37
374,1,0,0,0,1,0,1,36
749,0,1,0,0,1,0,1,60
658,0,1,0,0,1,0,1,22
854,1,0,0,0,1,0,0,24
377,0,1,0,0,1,0,0,24
955,1,0,0,0,1,0,0,40
1245,0,1,0,0,1,0,0,25
535,0,0,1,0,1,0,1,55
559,1,0,0,0,1,0,1,46
1462,0,1,0,0,1,0,1,30
497,0,0,1,0,1,0,1,50
607,0,1,0,0,0,1,1,26
7229,0,1,0,0,0,1,1,56
790,1,0,0,0,1,0,1,41
338,0,1,0,0,1,0,1,51
407,0,1,0,0,1,0,1,26
409,1,0,0,0,1,0,1,27
283,1,0,0,0,1,0,1,52
198,1,0,0,0,1,0,1,22
529,0,1,0,0,0,1,1,23
321,0,0,1,0,0,1,1,28
432,1,0,0,0,1,0,1,30
597,1,0,0,0,1,0,1,52
145,1,0,0,0,1,0,1,29
961,0,1,0,0,1,0,0,26
475,1,0,0,0,1,0,0,52
185,0,1,0,0,1,0,1,20
1024,1,0,0,0,1,0,0,52
1349,1,0,0,0,1,0,1,39
508,0,1,0,0,0,1,1,26
477,1,0,0,0,1,0,1,27
284,0,1,0,0,1,0,1,51
939,0,0,1,0,1,0,0,27
428,0,0,1,0,1,0,1,33
636,0,1,0,0,1,0,1,26
466,1,0,0,0,1,0,1,42
847,0,0,1,0,1,0,1,32
1604,0,1,0,0,0,1,1,41
258,0,0,0,1,1,0,1,24
117,0,1,0,0,1,0,1,29
842,0,0,1,0,1,0,0,24
240,0,1,0,0,1,0,0,57
5813,1,0,0,0,1,0,0,42
927,1,0,0,0,1,0,1,58
319,1,0,0,0,1,0,0,26
298,1,0,0,0,0,1,1,26
770,0,1,0,0,0,1,0,36
405,0,1,0,0,1,0,1,22
769,0,1,0,0,1,0,0,56
297,1,0,0,0,1,0,0,26
404,0,1,0,0,1,0,1,29
319,0,1,0,0,1,0,1,32
212,0,0,1,0,1,0,0,44
1453,1,0,0,0,1,0,1,29
362,0,1,0,0,1,0,1,50
710,1,0,0,0,1,0,0,34
684,1,0,0,0,1,0,1,46
1467,1,0,0,0,1,0,0,47
1601,1,0,0,0,0,1,1,31
802,0,0,1,0,0,1,1,21
1314,0,0,1,0,1,0,0,30
939,0,1,0,0,1,0,0,36
307,0,1,0,0,1,0,1,21
214,0,1,0,0,1,0,0,22
423,0,1,0,0,1,0,1,52
826,0,0,1,0,1,0,1,23
378,0,0,1,0,1,0,1,37
399,0,0,1,0,1,0,1,29
523,1,0,0,0,1,0,0,30
1113,1,0,0,0,1,0,1,32
442,1,0,0,0,1,0,1,23
1746,1,0,0,0,1,0,1,39
860,0,1,0,0,1,0,1,28
539,0,1,0,0,0,1,0,25
651,0,1,0,0,1,0,1,55
396,0,0,1,0,1,0,1,31
406,1,0,0,0,1,0,1,50
599,0,1,0,0,1,0,1,29
1261,0,1,0,0,1,0,1,22
946,0,1,0,0,0,1,1,27
433,1,0,0,0,1,0,1,52
1156,0,1,0,0,0,1,0,27
649,1,0,0,0,0,1,1,20
420,1,0,0,0,0,1,1,25
571,0,1,0,0,1,0,1,30
210,0,1,0,0,1,0,1,35
465,0,0,1,0,1,0,1,44
757,0,1,0,0,1,0,1,55
508,0,1,0,0,1,0,1,46
1009,0,0,1,0,0,1,1,59
219,0,0,1,0,0,1,1,46
511,0,0,1,0,1,0,1,27
1357,0,0,1,0,1,0,1,29
465,1,0,0,0,1,0,1,24
382,0,1,0,0,1,0,1,52
171,0,1,0,0,1,0,1,49
1280,1,0,0,0,1,0,0,43
903,0,1,0,0,0,1,1,56
318,0,1,0,0,1,0,0,24
539,0,1,0,0,1,0,1,48
323,1,0,0,0,1,0,1,38
390,0,1,0,0,1,0,0,26
1457,0,1,0,0,1,0,0,31
2209,0,0,1,0,1,0,1,66
1293,0,1,0,0,1,0,1,35
491,1,0,0,0,1,0,1,35
396,0,1,0,0,0,1,1,21
472,1,0,0,0,1,0,0,26
577,0,1,0,0,1,0,1,54
975,0,1,0,0,1,0,1,44
193,0,0,1,0,1,0,1,23
830,1,0,0,0,1,0,1,23
265,0,1,0,0,1,0,1,29
1393,0,1,0,0,1,0,1,61
435,0,0,1,0,1,0,1,29
558,1,0,0,0,1,0,0,39
401,0,1,0,0,0,1,1,35
199,1,0,0,0,1,0,1,27
481,0,0,1,0,1,0,0,57
464,0,1,0,0,0,1,1,43
1083,0,1,0,0,1,0,0,34
291,1,0,0,0,1,0,0,27
1008,0,1,0,0,1,0,1,39
618,0,0,1,0,1,0,1,42
345,1,0,0,0,1,0,1,24
