"V2","V3","y"
-1.82280088762153,-0.00273623106761483,1
-1.73363273725462,-0.233987952166167,1
-1.6444645868877,-0.46523967326472,1
-1.55529643652079,-0.696491394363272,1
-1.46612828615388,-0.927743115461824,1
-1.37696013578697,-1.15899483656038,1
-1.28779198542005,-1.39024655765893,1
-1.19862383505314,-1.62149827875748,1
-1.10945568468623,-1.85274999985603,1
-1.02028753431931,-2.08400172095459,1
-0.931119383952402,-2.31525344205314,1
-1.73363273725462,0.228515490030938,1
-1.6444645868877,-0.00273623106761483,1
-1.55529643652079,-0.233987952166167,1
-1.46612828615388,-0.46523967326472,1
-1.37696013578697,-0.696491394363272,1
-1.28779198542005,-0.927743115461824,1
-1.19862383505314,-1.15899483656038,1
-1.10945568468623,-1.39024655765893,1
-1.02028753431931,-1.62149827875748,1
-0.931119383952402,-1.85274999985603,1
-0.841951233585489,-2.08400172095459,1
-1.6444645868877,0.45976721112949,1
-1.55529643652079,0.228515490030938,1
-1.46612828615388,-0.00273623106761483,1
-1.37696013578697,-0.233987952166167,1
-1.28779198542005,-0.46523967326472,1
-1.19862383505314,-0.696491394363272,1
-1.10945568468623,-0.927743115461824,1
-1.02028753431931,-1.15899483656038,1
-0.931119383952402,-1.39024655765893,1
-0.841951233585489,-1.62149827875748,1
-0.752783083218577,-1.85274999985603,1
-1.55529643652079,0.691018932228042,1
-1.46612828615388,0.45976721112949,1
-1.37696013578697,0.228515490030938,1
-1.28779198542005,-0.00273623106761483,1
-1.19862383505314,-0.233987952166167,1
-1.10945568468623,-0.46523967326472,1
-1.02028753431931,-0.696491394363272,1
-0.931119383952402,-0.927743115461824,1
-0.841951233585489,-1.15899483656038,1
-0.752783083218577,-1.39024655765893,1
-0.663614932851664,-1.62149827875748,1
-1.46612828615388,0.922270653326595,1
-1.37696013578697,0.691018932228042,1
-1.28779198542005,0.45976721112949,1
-1.19862383505314,0.228515490030938,1
-1.10945568468623,-0.00273623106761483,1
-1.02028753431931,-0.233987952166167,1
-0.931119383952402,-0.46523967326472,1
-0.841951233585489,-0.696491394363272,1
-0.752783083218577,-0.927743115461824,1
-0.663614932851664,-1.15899483656038,1
-0.574446782484751,-1.39024655765893,1
-1.37696013578697,1.15352237442515,1
-1.28779198542005,0.922270653326595,1
-1.19862383505314,0.691018932228042,1
-1.10945568468623,0.45976721112949,1
-1.02028753431931,0.228515490030938,1
-0.931119383952402,-0.00273623106761483,1
-0.841951233585489,-0.233987952166167,1
-0.752783083218577,-0.46523967326472,1
-0.663614932851664,-0.696491394363272,1
-0.574446782484751,-0.927743115461824,1
-0.485278632117839,-1.15899483656038,1
-1.28779198542005,1.3847740955237,1
-1.19862383505314,1.15352237442515,1
-1.10945568468623,0.922270653326595,1
-1.02028753431931,0.691018932228042,1
-0.931119383952402,0.45976721112949,1
-0.841951233585489,0.228515490030938,1
