"V2","V3","y"
-3.13679828984605,-3.1633879583794,5
-3.13679828984605,3.1495589044338,4
3.10443634269904,-3.1633879583794,6
3.10443634269904,3.1495589044338,3
-0.45004143926065,0.113854250828437,1
0.0400223844983345,0.304956621786087,1
-0.36735132161406,0.357872794547998,1
-0.0649666242845668,-0.34342931596849,1
-0.0151875770611593,-0.0888565772521159,1
0.154104872140854,-0.187686812547267,1
-0.161932525947331,0.165408931383601,1
0.221969977123605,-0.0406866883732302,1
0.378724826154607,-0.0136441283285593,1
-0.419115081450617,-0.235646269864059,1
-0.0970122435053695,-0.310409447402545,1
-0.163336803739654,-0.146523242528294,1
0.121920905552363,-0.335875875047134,1
-0.180193338276386,-0.300674883340087,1
-0.285407031506059,-0.0945697941629618,1
0.017700608835037,-0.295937016719546,1
-0.363260192312427,0.153655276482854,1
-0.516395125256553,0.0182131058568171,1
-0.0869773784220091,-0.394758834752214,1
0.359385320439894,-0.00845804248075826,1
0.271114498826037,-0.33265837646272,1
-0.222832413080162,0.0192705244563383,1
-0.28288037168565,-0.00734696383290314,1
-0.0457519432625047,-0.259781717878404,1
-0.0740632237615013,0.409022394346132,1
0.0612633863644296,-0.525652527163593,1
-0.0432960174345982,0.373139604377901,1
0.382330179360674,-0.131135434550186,1
-0.0387815243837239,0.369091953281028,1
0.0909456580710419,-0.32933776641288,1
0.471210561556977,0.0847536701064892,1
0.112991779204735,-0.497518879469466,1
-0.283786390913142,-0.369018846076903,1
0.155169002645703,-0.328625455575193,1
0.143178550710812,-0.182568064799336,1
-0.220564764497004,0.3729786242329,1
-0.187050374726009,-0.452231902991265,1
-0.136754345233872,0.142392979279595,1
0.228098869532764,-0.306502785452274,1
0.436908736016509,-0.0763064388888432,1
-0.317657571263964,-0.302608749395729,1
-0.243290139999873,0.350685504544685,1
-0.226944346497237,-0.304236437528525,1
-0.0437755522955321,0.289488849814384,1
-0.519576074507606,-0.0642076762262617,1
0.24891234682653,0.0237285170992949,1
0.141203199949611,0.338930797486127,1
0.361645687582648,0.114858009379624,1
0.284481142997404,0.177162586284349,1
-0.172501016591774,0.00749898287281259,1
-0.369017731260949,0.265028285036604,1
-0.380509924631009,-0.252347170789631,1
0.342371714831576,0.274169432093958,1
-0.135230443777759,0.472113985293087,1
0.238187825316273,-0.144891345764256,1
0.218890968038216,0.387078591050993,1
0.00539809516851854,-0.463091223753114,1
-0.427364953429069,0.217096183822884,1
0.10511846171578,-0.124482640714592,1
0.251707379736138,-0.304602588446568,1
0.341446971900188,0.334054046034604,1
0.245717874900439,0.116046947705454,1
0.0734358743094367,-0.218208858471159,1
0.355077828337666,0.284582637944168,1
0.309389910415892,-0.0528485805044398,1
-0.134812281057379,-0.124000752437397,1
0.293855477415487,0.184486656803023,1
0.106810876506971,-0.235295901313173,1
-0.196475679226924,-0.169024689462981,1
0.0157554240412271,0.203382358921233,1
0.205529524895709,0.0469464835029114,1
0.245325717324361,0.442464178194074,1
-0.296085783962344,-0.120992633257267,1
0.0186003868278956,0.413879154799256,1
0.459404226043746,0.109530934385221,1
-0.093388166595405,0.196545437468806,1
-0.390466774281463,0.25518955735091,1
0.113278875997832,-0.377794894374024,1
0.338690426604147,0.0972438354745652,1
-0.0222984237191724,0.103219039680218,1
-0.132957594165741,0.468021091410363,1
0.0589406068753507,0.178024303531123,1
0.33227443740189,0.147951528992302,1
-0.272053910009729,0.44757135220609,1
0.179045885938276,0.127567023572278,1
0.365992707504215,-0.0545330851590005,1
0.073645995875399,-0.516648160621601,1
-0.0734463817386514,-0.0412843140095765,1
-0.141370778450412,-0.181449621046808,1
0.176780317766662,0.00324616100289743,1
-0.0817149774210015,-0.233345200732564,1
0.413112988774159,0.280034159729511,1
0.419632998553624,-0.259400836751015,1
0.260450309250562,0.20721326550915,1
-0.447586553638515,0.0573902019296254,1
0.111084041818721,-0.0693306326054346,1
-0.263467011361119,-0.397807988086952,1
0.195975234879055,-0.150630866620364,1
-0.272629143801695,0.385801271469084,1
-0.282199036904931,-0.163511382536124,1
-0.288480839562588,-0.163854385982337,1
-0.0976779751995077,-0.324316869341323,1
-0.130204169487016,0.00858586189102693,1
0.407457389991301,-0.300942131423946,1
-0.407586480878534,-0.286390788905162,1
0.125992270944327,-0.219582976571631,1
-0.251463036751191,0.0630855321576934,1
-0.234358933240701,-0.30063490134329,1
0.316333283944598,-0.299821583355797,1
-0.177827910350652,-0.186567316636928,1
-0.27721853166816,0.156953791218673,1
0.0785557671196678,-0.155484470600057,1
0.07372609171985,-0.112918374219728,1
0.337208133378917,-0.271228142698495,1
-0.115133668260964,-0.522300352379439,1
-0.109873347671501,-0.137310548739828,1
0.29239918933456,0.116842379010169,1
-0.0615256235904903,-0.435507854593862,1
-0.0408182472854778,0.382311264011758,1
0.279242666729155,-0.105528017758995,1
0.124249926276075,-0.445481258479297,1
0.0849478315891661,-0.24866461845299,1
