"V1","V2","cluster"
0.272382439624364,0.0722395461902941,1
0.25427870888678,0.060532266096156,1
0.238410313879484,0.109345387286695,1
0.293357571044759,0.0924773989879902,1
0.309021028624629,0.0916568350845954,1
0.305883840264843,0.206965339054023,1
0.273177385636771,0.200118612858024,1
0.23300816848762,0.163462671518818,1
0.354581585968558,0.273241095981764,1
0.387941486402396,0.211643047150295,1
0.222766844019255,0.160041230158601,1
0.256277088256899,0.054772022154129,1
0.248229896770664,0.0270554252132059,1
0.316687627815694,0.218925493087298,1
0.348174681005854,0.10664326372261,1
0.387130977288426,0.220599130196208,1
0.286763789580247,0.00759541882330306,1
0.372340366821564,0.109496176456258,1
0.316963164979566,0.224740557829789,1
0.34286593236873,0.222312446882739,1
0.295735590879647,0.10712084512615,1
0.250062785234508,0.0652725361867625,1
0.397395241697678,0.135214080211175,1
0.31238410738281,0.0552852190999289,1
0.256292852982049,0.268771859473934,1
0.290651748615019,0.274295188121476,1
0.233255821134757,0.0693078968414504,1
0.286243452280543,0.0213918374519754,1
0.290346746373548,0.00614074454666058,1
0.264269559250273,0.193864036445897,1
0.331788591888968,0.174263671573871,1
0.371428263450153,0.212104493128405,1
0.222189917749478,0.160169900427228,1
0.226100576179698,0.0650386970154335,1
0.210032177763834,0.17585617739214,1
0.303926518627601,0.0483066084884156,1
0.325726997741113,0.0653019897960013,1
0.347020528381743,0.0708714282506089,1
0.288611980927998,0.0444543147821173,1
0.35763804262562,0.249971325382739,1
0.297423961822784,0.115758134603568,1
0.292022722671869,0.0666646025615103,1
0.259720995878671,0.0583562989710528,1
0.278849865012358,0.27298044614286,1
0.27875873206581,0.108430039816544,1
0.287627215343317,0.247073235615116,1
0.31860417582088,0.290804447621735,1
0.300548132011029,0.0712568223230073,1
0.280762452567422,0.253164234664291,1
0.268820860471567,0.0226456995181822,1
0.298104959032194,0.0863752072480835,1
0.288075376866713,0.0175702542064242,1
0.268381378038447,0.234620228540829,1
0.228698897830534,0.0514752791056612,1
0.343466981043697,0.176794267811605,1
0.262662138355744,0.202372351294367,1
0.365023229893387,0.19815995989477,1
0.371172199185322,0.236173703387323,1
0.29893576435589,0.0887071232783442,1
0.309395556462682,0.288467038361265,1
0.565650952785624,0.238430475410593,2
0.526447536365225,0.173301479379331,2
0.566228679837114,0.170081611908362,2
0.567734452166815,0.18849450840199,2
0.576119724837858,0.127484053369259,2
0.520261637019697,0.311420026332631,2
0.531220537686496,0.275705081269533,2
0.50921741263245,0.149898545083253,2
0.536587461676846,0.177339447566803,2
0.601805454393692,0.264558998779746,2
0.545735115812225,0.317338734125553,2
0.608154971934156,0.307816704595709,2
0.487570302488346,0.159831348143042,2
0.575894816865029,0.223210586436524,2
0.621922940759906,0.20194430187878,2
0.622971830204595,0.308368078099638,2
0.562981132848904,0.339241730399321,2
0.482569337257923,0.236544964136598,2
0.512475889238089,0.253833347286774,2
0.621737186567984,0.30243283783948,2
0.537506357568842,0.164617724420524,2
0.535852371640259,0.103809466874228,2
0.518787922744716,0.128717564720783,2
0.565742662975331,0.347164603623587,2
0.495424063437638,0.230235097400674,2
0.469379065701214,0.286868586013957,2
0.505924861706066,0.315808117851285,2
0.541614762692848,0.170232164712225,2
0.534205967922118,0.266005167767874,2
0.527953867858947,0.239598328380389,2
0.555853032898234,0.329208586096992,2
0.557726096640742,0.20900906118694,2
0.560318656010734,0.293328973275277,2
0.483468025791406,0.24199670105247,2
0.578939458510234,0.124864101341803,2
0.527677005204295,0.139034541351002,2
0.54668441210171,0.221712204744031,2
0.47614182443857,0.154425962419786,2
0.484472774365837,0.214926006822002,2
0.459411729816011,0.186360863644212,2
0.574811384233718,0.187258765282566,2
0.48650919710456,0.26663341628711,2
0.4979009250408,0.156716602669624,2
0.484900600543093,0.14543277980547,2
0.473667875807891,0.182487303403842,2
0.473495327989064,0.292446693514925,2
0.596265805661505,0.307270491427255,2
0.516670451391834,0.182627529651161,2
0.530296380214743,0.185616894677818,2
0.59793002070069,0.204507626727212,2
0.646679448913244,0.193210784642112,2
0.627927832958033,0.260706135834272,2
0.619059660306728,0.286534606400473,2
0.582740428897975,0.198210564009063,2
0.585508470172636,0.197882411693191,2
0.511139924543967,0.135646071362034,2
0.640634157482817,0.271517739183775,2
0.487592876449716,0.316386937808806,2
0.621703541296053,0.180756172584692,2
0.528737100341964,0.253352176587018,2
0.459722262019259,0.657282572551953,3
0.498840380393913,0.708883274749066,3
0.456057091939425,0.742529100262489,3
0.448821930172419,0.632690500522697,3
0.438291059671537,0.625028921234965,3
0.429628573802301,0.747057537697142,3
0.400104142549903,0.723168513181448,3
0.401535441815848,0.733227115667155,3
0.377082428635295,0.698379071268621,3
0.441301367643547,0.772543776710472,3
0.414903639767978,0.794672728620279,3
0.357784007729707,0.645854845355417,3
0.440966388612526,0.686577230957916,3
0.480512043414566,0.67575484862317,3
0.309300149200547,0.690359872120263,3
0.486517502850016,0.684454954893853,3
0.423075946578982,0.749949301422201,3
0.384091290338539,0.692084019696388,3
0.40096641044397,0.629342265385793,3
0.416209612873162,0.650683236930897,3
0.371868930524565,0.72164031340756,3
0.488344530423754,0.743657779640791,3
0.390680554020064,0.654037617588653,3
0.349538152906474,0.645985279046299,3
0.451535125429667,0.642942114239554,3
0.340460017180484,0.755337413738558,3
0.325946433337523,0.73353324447349,3
0.473567022938815,0.685797586712514,3
0.353655740451428,0.70768736767663,3
0.494733084523166,0.687413787866565,3
0.341653720247637,0.745919233449353,3
0.419342512051066,0.606786412321132,3
0.471979867012509,0.641656934690306,3
0.328837703799567,0.657589957761716,3
0.428024517300757,0.646841833176562,3
0.461402611919296,0.673819796754726,3
0.386316875319411,0.640260194768087,3
0.445307716655806,0.684997432424174,3
0.45404086293451,0.638771953306039,3
0.343178417684926,0.626576918003391,3
0.311303715703972,0.741928902004977,3
0.42626787537672,0.783031055817257,3
0.371156289047452,0.641400976413966,3
0.403043748727207,0.683404018008648,3
0.459442845283098,0.682482749798276,3
0.498046790279506,0.686687624087361,3
0.444497833976768,0.710681422953326,3
0.456390334625088,0.624244194508917,3
0.386290997485405,0.796993518543085,3
0.366998430637686,0.682481039789544,3
0.423883539444929,0.651528472196887,3
0.423858353260411,0.741091438921352,3
0.476392771731505,0.718087093781243,3
0.351520869855348,0.737168351371287,3
0.387713387979273,0.762143744645245,3
0.358702519055781,0.672781963734669,3
0.377917797066823,0.626875515060077,3
0.331825637433874,0.692427906068901,3
0.420922325378003,0.697140008413148,3
0.339884622980901,0.709946217805438,3
