truth,kmeans_plus,hclust,gmm,dbscan
5,5,1,0,2
4,3,2,0,6
6,7,2,0,19
3,6,2,0,18
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
1,1,2,1,1
