truth,kmeans_plus,hclust,gmm,dbscan
1,8,1,6,1
1,8,1,6,2
1,8,1,6,2
1,8,1,6,2
1,1,1,6,15
1,1,1,6,15
1,1,2,5,12
1,1,2,5,3
1,1,2,5,3
1,1,2,5,3
1,1,2,5,3
1,8,1,6,1
1,8,1,6,1
1,8,1,6,2
1,8,1,6,2
1,8,1,6,2
1,1,1,6,15
1,1,1,5,15
1,1,2,5,12
1,1,2,5,3
1,1,2,5,3
1,1,2,5,3
1,8,3,6,42
1,8,1,6,43
1,8,1,6,1
1,8,1,6,4
1,8,1,6,4
1,4,1,6,4
1,4,1,5,15
1,1,2,5,14
1,1,2,5,12
1,1,2,5,3
1,1,2,5,3
1,6,3,6,44
1,8,3,6,45
1,8,1,6,46
1,8,1,6,18
1,8,1,6,4
1,4,1,6,4
1,4,1,6,4
1,4,1,5,14
1,1,2,5,14
1,1,2,5,47
1,1,2,5,3
1,6,3,6,48
1,6,3,6,49
1,6,3,6,50
1,8,1,6,18
1,8,1,6,18
1,8,1,6,4
1,4,1,6,4
1,4,1,6,4
1,4,2,5,14
1,1,2,5,14
1,1,2,5,51
1,5,3,7,52
1,6,3,6,6
1,6,3,6,53
1,6,4,6,54
1,6,1,6,18
1,8,1,6,18
1,4,5,6,7
1,4,5,6,5
1,4,5,6,5
1,4,5,6,55
1,1,2,6,14
1,5,3,7,9
1,5,3,7,6
1,6,3,7,6
1,6,3,6,56
1,6,4,6,16
1,6,4,6,57
1,4,4,6,7
1,4,5,6,7
1,4,5,6,5
1,4,5,6,8
1,4,5,6,58
1,5,3,7,9
1,5,3,7,9
1,5,3,7,17
1,6,3,7,20
1,6,4,6,19
1,6,4,6,16
1,6,4,6,10
1,4,5,6,7
1,4,5,6,7
1,4,5,6,8
1,4,5,6,8
1,5,3,7,13
1,5,3,7,13
1,5,3,7,11
1,5,3,7,17
1,6,3,7,20
1,6,4,6,19
1,6,4,6,10
1,6,4,6,10
1,4,4,6,7
1,4,5,6,59
1,4,5,6,8
1,5,3,7,60
1,5,3,7,13
1,5,3,7,13
1,5,3,7,11
1,5,4,7,11
1,6,4,6,61
1,6,4,6,62
1,6,4,6,10
1,6,4,6,10
1,7,5,6,7
1,7,5,6,63
1,5,3,7,64
1,5,3,7,65
1,5,3,7,13
1,5,3,7,13
1,5,3,7,11
1,5,4,6,11
1,6,4,6,66
1,6,4,6,67
1,6,4,6,10
1,7,5,6,10
1,7,5,6,68
1,8,1,6,2
1,4,5,6,69
1,4,5,6,8
1,6,4,6,16
1,1,2,5,12
1,5,3,7,13
1,8,1,6,2
1,1,2,5,12
1,1,2,5,14
1,4,5,6,8
1,8,1,6,1
1,8,1,6,4
1,6,3,6,70
1,1,2,5,3
1,7,5,6,10
1,1,2,5,3
1,5,3,7,9
1,6,4,6,10
1,5,3,7,71
1,4,5,6,8
1,4,5,6,5
1,6,4,6,72
1,4,5,6,8
1,5,3,7,9
1,6,4,6,73
1,6,3,7,6
1,4,5,6,7
1,8,1,6,4
1,1,2,5,3
1,6,4,6,10
1,8,5,6,4
1,5,3,7,74
1,1,2,5,12
1,6,3,7,6
1,6,4,6,10
1,8,1,6,75
1,8,3,6,76
1,5,3,7,11
1,8,1,6,77
1,6,3,7,6
1,1,1,6,15
1,8,3,6,78
1,5,3,7,9
1,4,1,6,4
1,4,5,6,7
1,5,3,7,6
1,6,4,6,16
1,5,4,6,11
1,4,1,6,4
1,5,4,7,11
1,6,3,7,6
1,4,5,6,7
1,4,1,6,4
1,4,1,6,4
1,6,4,6,16
1,8,1,6,18
1,4,5,6,79
1,6,4,6,16
1,6,4,6,11
1,1,2,5,14
1,6,4,6,10
1,1,2,5,14
1,5,3,7,9
1,4,5,6,7
1,6,4,6,80
1,5,3,7,11
1,5,3,7,9
1,8,1,6,4
1,1,2,5,3
1,6,4,6,16
1,8,1,6,18
1,4,5,6,8
1,6,4,6,81
1,5,3,7,11
1,4,1,6,4
1,6,3,6,82
1,5,3,7,13
1,6,3,7,6
1,5,3,7,13
1,6,4,6,83
1,5,3,7,17
1,1,2,5,3
1,8,1,6,2
1,8,3,6,84
1,6,3,6,85
1,1,2,5,3
1,6,4,6,10
1,6,4,6,10
1,1,2,5,86
1,8,1,6,87
1,8,1,6,2
1,8,1,6,1
1,6,4,6,10
1,1,2,5,3
1,6,4,6,19
1,8,1,6,88
1,7,5,6,7
