truth,kmeans_plus,hclust,gmm,dbscan
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
1,6,1,3,1
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
2,4,2,1,2
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
3,7,3,3,3
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
4,3,4,3,4
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
5,1,5,2,5
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
6,2,6,3,6
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
7,5,7,0,7
