truth,kmeans_plus,hclust,gmm,dbscan
1,6,1,3,18
1,5,2,6,1
1,4,3,2,2
1,3,4,6,3
1,10,5,1,4
1,1,5,0,4
1,10,5,1,4
1,4,3,2,2
1,4,3,2,2
1,10,5,1,4
1,3,4,3,3
1,6,6,3,6
1,7,7,7,5
1,6,6,3,6
1,10,5,1,4
1,1,8,0,13
1,5,2,0,5
1,4,3,2,2
1,6,6,3,15
1,2,9,3,7
1,2,9,3,7
1,3,4,6,8
1,5,2,6,8
1,7,7,7,5
1,6,6,3,6
1,1,8,0,19
1,10,5,1,4
1,5,2,6,8
1,3,4,6,3
1,7,7,7,5
1,4,3,2,2
1,3,4,6,3
1,3,4,6,3
1,5,2,6,8
1,10,5,1,4
1,3,4,6,3
1,8,1,3,9
1,6,6,3,15
1,10,5,1,4
1,10,5,1,4
1,6,6,3,6
1,1,5,0,4
1,1,5,2,10
1,7,7,7,5
1,2,9,3,7
1,4,3,2,2
1,10,5,1,4
1,8,1,3,9
1,5,2,0,11
1,5,2,0,11
1,2,9,3,7
1,8,7,7,5
1,7,8,0,5
1,8,1,3,20
1,1,2,0,11
1,2,9,3,7
1,7,7,7,5
1,8,1,6,5
1,6,5,3,4
1,6,6,3,6
1,5,2,0,11
1,3,4,6,3
1,5,2,5,11
1,8,1,6,5
1,7,7,7,5
1,6,6,3,6
1,10,5,1,4
1,7,7,7,5
1,8,4,6,3
1,7,7,7,5
1,1,8,0,4
1,6,6,3,15
1,7,7,7,5
1,6,6,3,6
1,4,8,2,12
1,2,9,2,7
1,10,5,1,4
1,8,1,6,5
1,10,5,1,4
1,8,1,3,5
1,10,5,1,4
1,5,2,5,5
1,7,7,7,5
1,3,4,6,3
1,5,2,5,5
1,3,4,3,3
1,10,5,1,4
1,6,6,3,6
1,8,1,7,5
1,10,5,1,4
1,1,8,0,21
1,3,4,6,3
1,10,5,1,4
1,1,8,0,12
1,1,8,0,13
1,5,2,6,5
1,4,8,2,12
1,2,9,2,2
1,10,5,1,4
1,5,2,5,11
1,6,6,3,6
1,10,5,1,4
1,2,9,3,7
1,5,2,5,11
1,1,8,0,13
1,5,2,5,11
1,10,5,1,4
1,4,3,2,2
1,6,6,3,15
1,5,2,5,5
1,4,3,2,2
1,3,4,6,3
1,8,1,3,9
1,5,2,5,11
1,8,1,3,9
1,7,7,7,5
1,10,5,1,4
1,10,5,1,4
1,4,8,2,12
1,10,5,1,4
1,1,8,0,13
1,7,2,5,5
1,5,2,6,1
1,5,2,5,5
1,5,2,0,5
1,1,8,0,16
1,10,5,1,4
1,6,6,3,6
1,3,4,3,3
1,1,5,0,4
1,4,3,2,2
1,3,4,6,3
1,10,5,1,4
1,10,5,1,4
1,7,7,7,5
1,4,3,2,2
1,6,6,3,15
1,8,1,6,5
1,3,4,6,3
1,10,5,1,4
1,7,7,7,5
1,4,3,2,2
1,1,8,0,16
1,7,7,7,5
1,2,9,2,7
1,7,7,7,5
1,6,6,3,6
1,6,6,3,6
1,5,2,5,5
1,8,1,3,9
1,7,7,7,5
1,10,5,1,4
1,7,7,7,5
1,2,9,3,7
1,8,1,3,5
1,3,4,3,3
1,1,8,0,16
1,7,7,7,5
1,6,6,3,6
1,7,7,7,5
1,7,7,7,5
1,1,5,0,4
1,10,5,1,4
1,7,7,7,5
