truth,kmeans_plus,hclust,gmm,dbscan
1,2,1,1,1
1,1,2,1,1
1,1,2,1,1
1,2,3,1,1
1,1,2,1,1
1,2,1,1,1
1,2,3,1,1
1,2,1,1,1
1,2,1,1,1
1,1,4,1,1
1,1,4,1,1
1,2,1,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,2,1,1,1
1,1,4,1,1
1,1,3,1,1
1,1,4,1,1
1,1,3,1,1
1,1,2,1,1
1,2,1,1,1
1,1,4,1,1
1,1,4,1,1
1,1,4,1,1
1,1,4,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,1,4,1,1
1,2,1,1,1
1,2,3,1,1
1,2,1,1,1
1,1,2,1,1
1,1,2,1,1
1,2,1,1,1
1,1,4,1,1
1,2,1,1,1
1,1,4,1,1
1,1,2,1,1
1,2,1,1,1
1,1,4,1,1
1,1,4,1,1
1,1,4,1,1
1,2,3,1,1
1,2,3,1,1
1,2,3,1,1
1,1,2,1,1
1,2,3,1,1
1,2,1,1,1
1,1,3,1,1
1,1,3,1,1
1,2,1,1,1
1,1,4,1,1
1,2,3,1,1
1,1,4,1,1
1,1,2,1,1
1,2,3,1,1
1,1,4,1,1
1,2,1,1,1
1,1,4,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,1,4,1,1
1,1,2,1,1
1,1,2,1,1
1,1,4,1,1
1,1,2,1,1
1,1,3,1,1
1,2,1,1,1
1,1,4,1,1
1,2,1,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,1,3,1,1
1,2,3,1,1
1,1,4,1,1
1,1,4,1,1
1,1,4,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,1,4,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,2,1,1,1
1,1,4,1,1
1,1,2,1,1
1,1,4,1,1
1,2,1,1,1
1,1,4,1,1
1,1,3,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,1,2,1,1
1,2,1,1,1
1,1,3,1,1
1,2,1,1,1
1,1,4,1,1
1,1,4,1,1
1,2,1,1,1
1,2,1,1,1
1,1,2,1,1
1,1,3,1,1
1,1,4,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,1,3,1,1
1,2,3,1,1
1,1,2,1,1
1,1,4,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,1,3,1,1
1,2,1,1,1
1,1,4,1,1
1,1,3,1,1
1,1,2,1,1
1,1,2,1,1
1,1,4,1,1
1,1,4,1,1
1,2,1,1,1
1,1,3,1,1
1,1,3,1,1
1,1,4,1,1
1,1,2,1,1
1,1,4,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,2,1,1,1
1,1,2,1,1
1,1,3,1,1
1,2,1,1,1
1,2,3,1,1
1,1,3,1,1
1,1,3,1,1
1,2,1,1,1
1,2,1,1,1
1,1,4,1,1
1,2,3,1,1
1,2,1,1,1
1,1,2,1,1
1,1,4,1,1
1,1,4,1,1
1,1,2,1,1
1,1,2,1,1
1,2,1,1,1
1,1,4,1,1
1,1,4,1,1
1,1,4,1,1
1,1,2,1,1
1,1,4,1,1
1,2,1,1,1
1,2,3,1,1
