truth,kmeans_plus,hclust,gmm,dbscan
1,2,1,0,1
1,3,2,0,1
1,3,2,0,1
1,2,3,0,1
1,3,2,0,1
1,2,1,0,1
1,2,3,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,3,0,1
1,3,4,0,1
1,3,3,0,1
1,3,2,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,2,3,0,1
1,2,1,0,1
1,3,2,0,1
1,3,2,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,2,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,3,4,0,1
1,2,3,0,1
1,2,3,0,1
1,2,3,0,1
1,3,2,0,1
1,2,3,0,1
1,2,1,0,1
1,3,3,0,1
1,3,3,0,1
1,2,1,0,1
1,3,4,0,1
1,2,3,0,1
1,3,4,0,1
1,3,2,0,1
1,2,3,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,3,4,0,1
1,3,2,0,1
1,3,2,0,1
1,3,4,0,1
1,3,2,0,1
1,3,3,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,3,3,0,1
1,2,3,0,1
1,3,4,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,3,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,3,2,0,1
1,2,1,0,1
1,3,3,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,3,2,0,1
1,3,3,0,1
1,3,4,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,3,3,0,1
1,2,3,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,3,3,0,1
1,2,1,0,1
1,3,4,0,1
1,3,3,0,1
1,3,2,0,1
1,3,2,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,3,3,0,1
1,3,3,0,1
1,3,4,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,3,2,0,1
1,3,3,0,1
1,2,1,0,1
1,2,3,0,1
1,3,3,0,1
1,3,3,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,2,3,0,1
1,2,1,0,1
1,3,2,0,1
1,3,4,0,1
1,3,4,0,1
1,3,2,0,1
1,3,2,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,3,4,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,2,3,0,1
1,3,4,0,1
1,2,1,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,2,1,0,1
1,3,2,0,1
1,3,3,0,1
1,2,1,0,1
1,2,1,0,1
1,3,3,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,4,0,1
1,3,4,0,1
1,3,2,0,1
1,2,1,0,1
1,2,1,0,1
1,3,4,0,1
1,3,2,0,1
1,3,4,0,1
1,2,1,0,1
1,3,4,0,1
1,3,2,0,1
1,2,3,0,1
1,3,4,0,1
2,1,5,1,2
2,1,6,1,2
2,1,6,1,2
2,1,5,1,2
2,3,6,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,5,1,2
2,1,7,1,2
2,1,7,1,2
2,1,5,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,1,5,1,2
2,1,7,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,1,6,1,2
2,3,6,1,2
2,1,5,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,1,7,1,2
2,1,7,1,2
2,1,6,1,2
2,1,7,1,2
2,1,6,1,2
2,3,6,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,1,5,1,2
2,1,6,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,3,6,1,2
2,1,5,1,2
2,3,6,1,2
2,3,6,1,2
2,1,5,1,2
2,1,7,1,2
2,1,6,1,2
2,3,6,1,2
2,3,6,1,2
2,3,6,1,2
2,3,6,1,2
2,3,6,1,2
2,1,5,1,2
2,1,7,1,2
2,3,6,1,2
2,1,7,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,1,6,1,2
2,1,5,1,2
2,3,6,1,2
2,3,6,1,2
2,1,5,1,2
2,1,7,1,2
2,1,5,1,2
2,3,6,1,2
2,1,7,1,2
2,1,7,1,2
2,1,7,1,2
2,1,5,1,2
2,1,5,1,2
2,1,5,1,2
2,3,6,1,2
2,1,5,1,2
2,1,5,1,2
2,1,5,1,2
2,3,6,1,2
2,3,6,1,2
2,1,5,1,2
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,10,2,3
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,8,2,3
3,4,9,2,3
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,10,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,8,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
3,4,9,2,3
