truth,kmeans_plus,hclust,gmm,dbscan
1,1,1,0,1
1,1,1,0,2
1,1,1,0,2
1,1,1,0,2
1,1,1,0,15
1,1,1,0,15
1,1,1,0,12
1,1,1,0,3
1,1,1,0,3
1,1,1,0,3
1,1,1,0,3
1,1,1,0,1
1,1,1,0,1
1,1,1,0,2
1,1,1,0,2
1,1,1,0,2
1,1,1,0,15
1,1,1,0,15
1,1,1,0,12
1,1,1,0,3
1,1,1,0,3
1,1,1,0,3
1,1,1,0,42
1,1,1,0,43
1,1,1,0,1
1,1,1,0,4
1,1,1,0,4
1,1,1,0,4
1,1,1,0,15
1,1,1,0,14
1,1,1,0,12
1,1,1,0,3
1,1,1,0,3
1,1,1,0,44
1,1,1,0,45
1,1,1,0,46
1,1,1,0,18
1,1,1,0,4
1,1,1,0,4
1,1,1,0,4
1,1,1,0,14
1,1,1,0,14
1,1,1,0,47
1,1,1,0,3
1,1,1,0,48
1,1,1,0,49
1,1,1,0,50
1,1,1,0,18
1,1,1,0,18
1,1,1,0,4
1,1,1,0,4
1,1,1,0,4
1,1,1,0,14
1,1,1,0,14
1,1,1,0,51
1,1,1,0,52
1,1,1,0,6
1,1,1,0,53
1,1,1,0,54
1,1,1,0,18
1,1,1,0,18
1,1,1,0,7
1,1,1,0,5
1,1,1,0,5
1,1,1,0,55
1,1,1,0,14
1,1,1,1,9
1,1,1,1,6
1,1,1,1,6
1,1,1,0,56
1,1,1,0,16
1,1,1,0,57
1,1,1,0,7
1,1,1,0,7
1,1,1,0,5
1,1,1,0,8
1,1,1,0,58
1,1,1,1,9
1,1,1,1,9
1,1,1,1,17
1,1,1,1,20
1,1,1,0,19
1,1,1,0,16
1,1,1,0,10
1,1,1,0,7
1,1,1,0,7
1,1,1,0,8
1,1,1,0,8
1,1,1,1,13
1,1,1,1,13
1,1,1,1,11
1,1,1,1,17
1,1,1,1,20
1,1,1,0,19
1,1,1,0,10
1,1,1,0,10
1,1,1,0,7
1,1,1,0,59
1,1,1,0,8
1,1,1,1,60
1,1,1,1,13
1,1,1,1,13
1,1,1,1,11
1,1,1,1,11
1,1,1,0,61
1,1,1,0,62
1,1,1,0,10
1,1,1,0,10
1,1,1,0,7
1,1,1,0,63
1,1,1,1,64
1,1,1,1,65
1,1,1,1,13
1,1,1,1,13
1,1,1,1,11
1,1,1,0,11
1,1,1,0,66
1,1,1,0,67
1,1,1,0,10
1,1,1,0,10
1,1,1,0,68
1,1,1,0,2
1,1,1,0,69
1,1,1,0,8
1,1,1,0,16
1,1,1,0,12
1,1,1,1,13
1,1,1,0,2
1,1,1,0,12
1,1,1,0,14
1,1,1,0,8
1,1,1,0,1
1,1,1,0,4
1,1,1,0,70
1,1,1,0,3
1,1,1,0,10
1,1,1,0,3
1,1,1,1,9
1,1,1,0,10
1,1,1,1,71
1,1,1,0,8
1,1,1,0,5
1,1,1,0,72
1,1,1,0,8
1,1,1,1,9
1,1,1,0,73
1,1,1,1,6
1,1,1,0,7
1,1,1,0,4
1,1,1,0,3
1,1,1,0,10
1,1,1,0,4
1,1,1,1,74
1,1,1,0,12
1,1,1,1,6
1,1,1,0,10
1,1,1,0,75
1,1,1,0,76
1,1,1,1,11
1,1,1,0,77
1,1,1,1,6
1,1,1,0,15
1,1,1,0,78
1,1,1,1,9
1,1,1,0,4
1,1,1,0,7
1,1,1,1,6
1,1,1,0,16
1,1,1,0,11
1,1,1,0,4
1,1,1,1,11
1,1,1,1,6
1,1,1,0,7
1,1,1,0,4
1,1,1,0,4
1,1,1,0,16
1,1,1,0,18
1,1,1,0,79
1,1,1,0,16
1,1,1,0,11
1,1,1,0,14
1,1,1,0,10
1,1,1,0,14
1,1,1,1,9
1,1,1,0,7
1,1,1,0,80
1,1,1,1,11
1,1,1,1,9
1,1,1,0,4
1,1,1,0,3
1,1,1,0,16
1,1,1,0,18
1,1,1,0,8
1,1,1,0,81
1,1,1,1,11
1,1,1,0,4
1,1,1,0,82
1,1,1,1,13
1,1,1,1,6
1,1,1,1,13
1,1,1,0,83
1,1,1,1,17
1,1,1,0,3
1,1,1,0,2
1,1,1,0,84
1,1,1,0,85
1,1,1,0,3
1,1,1,0,10
1,1,1,0,10
1,1,1,0,86
1,1,1,0,87
1,1,1,0,2
1,1,1,0,1
1,1,1,0,10
1,1,1,0,3
1,1,1,0,19
1,1,1,0,88
1,1,1,0,7
1,1,1,1,89
1,1,1,0,90
1,1,1,1,13
1,1,1,1,13
1,1,1,1,17
1,1,1,1,11
1,1,1,1,9
1,1,1,0,8
1,1,1,0,5
1,1,1,0,1
1,1,1,0,7
1,1,1,0,8
1,1,1,1,13
1,1,1,0,14
1,1,1,0,6
1,1,1,0,4
1,1,1,0,12
1,1,1,0,91
