truth,kmeans_plus,hclust,gmm,dbscan
1,7,1,8,1
1,4,2,8,5
1,8,3,3,2
1,8,4,3,19
1,4,2,8,10
1,8,4,3,9
1,8,3,3,2
1,7,5,5,3
1,7,5,5,3
1,7,5,5,12
1,2,3,6,7
1,7,5,5,41
1,6,4,3,17
1,8,3,3,18
1,2,2,6,42
1,2,3,6,7
1,7,5,5,3
1,2,3,3,4
1,8,3,3,18
1,7,5,5,43
1,4,2,8,5
1,7,5,5,16
1,6,4,3,17
1,7,5,5,3
1,4,1,8,44
1,2,3,3,4
1,2,2,6,6
1,6,4,3,17
1,7,5,5,12
1,4,1,8,13
1,2,3,6,7
1,2,3,3,14
1,2,3,6,45
1,4,1,8,8
1,2,3,6,7
1,2,3,6,14
1,8,4,3,9
1,7,1,8,1
1,8,4,3,9
1,4,2,8,10
1,8,4,3,46
1,6,4,3,11
1,7,5,5,12
1,7,5,8,16
1,6,4,3,11
1,6,4,3,11
1,7,1,8,1
1,7,5,5,16
1,2,3,3,4
1,7,5,8,16
1,4,1,8,47
1,2,2,6,6
1,4,1,8,48
1,4,1,8,8
1,4,2,8,10
1,4,1,8,13
1,4,1,8,49
1,2,2,6,6
1,8,3,3,2
1,7,5,5,3
1,7,5,5,3
1,8,4,3,9
1,2,3,6,14
1,8,3,3,4
1,7,5,5,3
1,7,5,5,3
1,7,5,5,3
1,8,4,3,9
1,6,4,3,11
1,2,2,6,6
1,8,3,3,2
1,8,3,3,4
1,7,5,5,3
1,4,1,8,50
1,6,5,5,15
1,6,4,3,11
1,8,4,3,19
1,2,3,3,4
1,7,5,5,3
1,6,4,3,11
1,2,3,6,7
1,2,3,6,20
1,4,2,8,5
1,4,2,8,10
1,4,2,8,10
1,7,5,8,16
1,2,2,6,6
1,6,4,3,11
1,7,5,5,3
1,2,2,6,51
1,4,1,8,8
1,8,4,3,9
1,8,3,3,4
1,4,2,8,10
1,8,3,3,2
1,6,4,3,11
1,7,5,5,3
1,2,2,6,6
1,7,5,8,16
1,2,3,6,52
1,4,2,8,5
1,6,4,3,11
1,8,3,3,2
1,2,3,6,53
1,7,5,5,3
1,8,3,3,2
1,2,3,6,7
1,2,2,6,6
1,8,4,3,54
1,2,3,6,55
1,6,4,5,11
1,6,5,5,15
1,4,1,8,56
1,2,2,6,6
1,2,3,3,14
1,8,4,3,9
1,4,2,8,10
1,7,5,5,12
1,4,1,8,57
1,6,4,3,11
1,6,4,3,58
1,2,3,6,20
1,2,2,6,6
1,2,3,6,7
1,6,5,5,15
1,4,1,8,59
1,7,5,5,3
1,7,5,5,3
1,4,2,8,10
1,6,4,3,11
1,4,2,8,10
1,7,5,5,3
1,4,1,8,8
1,2,3,6,60
1,4,2,8,5
1,4,1,8,13
1,6,4,3,61
1,2,3,6,20
1,7,5,5,3
1,4,2,8,10
1,8,4,3,62
1,6,5,5,15
1,7,5,8,16
1,2,2,6,6
1,2,3,3,4
1,2,2,6,6
1,2,3,6,63
1,6,4,5,11
1,2,2,6,6
1,7,1,8,1
1,8,3,3,2
1,2,2,6,6
1,2,3,6,20
1,4,2,8,5
1,2,3,6,7
1,8,3,3,18
1,2,2,6,6
1,6,4,3,17
1,7,5,5,3
1,4,2,8,10
1,2,3,6,7
1,2,2,6,6
1,8,4,3,9
1,7,5,5,64
1,4,2,8,5
1,7,5,5,12
1,2,3,6,7
1,7,5,5,12
1,4,2,8,10
1,8,3,3,18
1,7,5,5,16
1,2,3,6,65
1,2,3,6,66
1,6,4,3,17
1,6,4,3,11
1,7,5,5,3
1,7,5,5,16
1,2,2,6,6
1,4,1,8,13
1,7,5,5,12
1,4,1,8,67
1,7,5,5,12
1,2,2,6,6
1,4,1,8,13
1,6,4,3,11
1,4,2,8,10
1,7,5,5,3
1,2,3,6,7
1,7,5,5,3
1,4,2,8,5
1,4,1,8,8
1,7,5,5,3
1,6,4,3,17
1,7,5,5,3
1,8,3,3,2
1,2,3,6,68
1,4,1,8,8
1,7,5,5,3
1,2,3,6,7
1,7,5,5,12
1,4,2,8,10
1,7,5,5,3
1,2,3,3,14
1,6,4,3,17
1,4,1,8,69
1,2,3,6,7
1,6,4,5,11
1,2,3,6,7
1,2,3,6,70
1,7,5,8,16
1,7,5,5,3
1,7,1,8,1
1,7,1,8,1
1,2,2,6,6
1,8,4,3,19
1,4,1,8,8
1,6,5,5,71
1,7,5,5,3
1,8,3,3,4
1,2,3,6,14
1,4,1,8,13
1,2,2,6,6
1,8,3,3,18
1,8,4,3,19
1,7,5,5,3
1,7,5,5,3
1,4,2,8,5
1,4,2,8,5
1,7,5,5,3
1,7,5,5,16
1,6,4,3,11
1,4,2,8,10
1,7,1,8,1
1,2,2,6,6
1,7,1,8,1
1,7,5,5,3
1,6,4,3,11
1,4,2,8,10
1,2,3,6,14
1,4,2,8,5
1,4,2,8,5
1,8,3,3,4
1,7,5,5,3
1,8,3,3,4
1,2,3,6,72
1,7,1,8,1
1,6,5,5,15
1,6,4,3,17
1,8,4,3,19
1,4,2,8,10
1,4,1,8,73
1,8,4,3,9
1,2,3,6,7
1,6,4,3,11
1,6,4,3,11
1,4,1,8,8
1,2,3,6,7
1,2,2,6,6
1,7,5,5,3
1,6,4,3,11
1,6,5,5,15
1,4,1,8,74
1,7,5,5,3
1,4,1,8,13
1,2,2,6,6
1,7,5,8,16
1,7,5,5,3
1,8,4,3,19
1,6,4,3,11
1,4,1,8,8
1,2,3,6,75
1,2,3,3,4
1,6,4,3,11
1,2,3,6,20
1,7,5,5,12
1,6,4,3,17
1,7,5,5,12
1,6,4,3,76
1,2,3,6,7
1,7,5,5,3
1,4,1,8,8
1,6,5,5,15
1,6,5,5,15
1,2,3,3,4
1,6,4,3,17
1,7,5,5,3
1,8,3,3,2
1,7,5,5,3
1,2,3,6,7
1,4,2,8,10
1,4,2,8,5
1,4,2,8,5
1,7,5,5,3
1,2,3,3,4
1,2,3,6,77
1,2,3,6,78
1,7,5,5,3
1,6,4,3,11
1,2,3,6,79
1,8,3,3,2
1,7,5,5,3
1,7,5,5,3
1,8,4,3,9
1,4,1,8,13
1,2,3,3,14
1,2,3,6,80
1,4,1,8,8
1,7,5,8,16
1,4,2,8,10
1,7,5,5,16
1,2,3,6,7
1,4,1,8,13
1,4,2,8,10
1,7,1,8,1
1,6,4,3,17
1,6,4,5,11
1,4,1,8,8
1,4,2,8,10
1,4,2,8,5
1,8,3,3,4
1,4,2,8,10
1,4,2,8,10
1,4,2,8,10
1,2,3,6,20
1,2,3,3,4
1,8,3,3,18
1,6,4,3,11
1,2,3,3,14
1,2,2,6,6
1,7,5,8,16
1,6,4,3,11
1,8,3,3,18
1,7,1,8,1
1,6,5,5,15
1,8,4,3,19
1,2,2,6,6
1,4,2,8,10
1,8,4,3,19
1,6,4,3,17
1,7,5,5,12
1,6,5,5,15
1,7,5,5,81
1,4,1,8,13
1,2,2,6,6
1,7,5,5,12
1,6,5,5,15
1,2,3,6,7
1,2,3,6,7
1,8,4,3,19
1,4,1,8,13
1,8,4,3,82
1,2,3,3,14
1,7,5,5,3
1,7,5,5,3
1,2,3,3,4
1,7,5,8,16
1,2,2,6,6
1,6,4,3,11
1,2,3,3,4
1,2,3,6,20
1,7,1,8,1
1,2,2,6,6
1,8,3,3,19
1,6,4,3,11
1,6,4,3,11
1,7,1,8,1
1,4,1,8,83
1,4,1,8,84
1,4,1,8,85
1,7,5,5,12
1,2,2,6,6
1,2,2,6,86
1,4,2,8,10
1,4,2,8,10
1,4,2,8,10
1,2,3,6,87
1,7,5,5,3
1,4,2,8,10
1,6,4,5,11
1,2,2,6,6
1,2,3,3,4
1,4,1,8,88
1,8,4,3,89
1,8,4,3,9
1,6,4,3,17
1,6,4,3,17
1,4,2,8,5
1,4,2,8,10
1,7,5,8,16
1,7,1,8,1
1,8,4,3,9
1,2,2,6,6
1,7,5,5,3
1,4,1,8,13
1,2,2,6,6
1,7,1,8,1
1,8,4,3,9
1,7,5,5,16
1,6,4,3,11
1,7,1,8,1
1,7,1,8,1
1,6,4,5,11
1,8,3,3,4
1,8,4,3,90
1,4,1,8,91
1,2,2,6,6
1,8,3,3,2
1,2,2,6,92
1,2,3,6,20
1,6,5,5,15
1,7,5,5,3
1,6,4,3,11
1,6,4,3,11
1,4,1,8,8
1,6,4,3,17
1,2,2,6,6
1,7,1,8,1
1,7,5,5,3
1,7,5,5,3
1,7,1,8,1
1,8,3,3,2
1,8,4,3,93
1,7,5,5,12
1,7,5,5,3
1,8,4,3,19
1,7,5,5,3
1,2,3,6,7
1,7,5,8,16
1,7,5,5,12
1,2,3,6,7
1,6,4,3,11
1,4,2,8,5
1,7,5,5,3
1,2,3,6,20
1,2,3,6,20
1,2,2,6,6
1,2,3,6,94
1,7,1,8,1
1,4,2,8,5
1,7,5,5,95
1,7,5,8,16
1,7,5,5,16
1,7,5,5,3
1,2,3,6,7
1,2,3,6,96
1,6,4,3,11
1,4,2,8,10
1,2,3,6,7
1,4,2,8,10
1,7,1,8,1
1,2,2,6,6
1,7,5,5,3
1,6,4,3,17
1,2,2,6,6
1,2,2,6,6
1,7,5,5,12
1,7,1,8,1
1,4,2,8,10
1,2,3,3,4
1,7,1,8,1
1,2,2,6,6
1,7,5,5,3
1,6,4,3,11
1,7,5,5,97
1,4,2,8,10
1,4,2,8,10
1,4,2,8,10
1,2,3,3,4
1,7,5,8,16
1,6,4,3,17
1,2,2,6,6
1,4,2,8,10
1,4,1,8,98
1,7,1,8,1
1,6,5,5,15
1,7,5,5,12
1,2,3,6,99
1,8,4,3,9
1,8,4,3,9
1,4,1,8,8
1,7,5,5,3
1,6,4,3,11
1,2,3,6,7
1,8,4,3,19
1,2,2,8,6
1,7,5,5,3
1,8,3,3,18
1,4,2,8,10
1,7,5,5,3
1,6,4,3,11
1,4,2,8,10
1,6,5,5,15
1,7,5,5,3
1,4,2,8,5
1,2,3,6,100
1,7,1,8,1
1,2,2,6,6
1,6,5,5,15
1,2,2,6,6
1,7,5,5,12
2,8,6,7,21
2,5,7,2,25
2,3,8,9,22
2,9,9,4,39
2,5,7,2,30
2,9,9,4,29
2,3,8,9,22
2,1,10,0,23
2,1,10,0,23
2,1,10,0,32
2,3,8,1,27
2,1,10,0,101
2,9,9,4,37
2,3,8,4,38
2,5,7,1,102
2,3,8,1,27
2,1,10,0,23
2,3,8,9,24
2,3,8,4,38
