truth,kmeans_plus,hclust,gmm,dbscan
1,9,1,1,1
1,8,2,1,5
1,4,3,7,2
1,4,4,7,19
1,8,2,1,10
1,4,4,7,9
1,4,3,7,2
1,9,5,2,3
1,9,5,2,3
1,9,5,2,12
1,2,3,8,7
1,9,5,2,41
1,3,4,7,17
1,4,3,7,18
1,2,2,8,42
1,2,3,8,7
1,9,5,2,3
1,2,3,7,4
1,4,3,7,18
1,9,5,2,43
1,8,2,1,5
1,9,5,2,16
1,3,4,7,17
1,9,5,2,3
1,8,1,1,44
1,2,3,7,4
1,2,2,8,6
1,3,4,7,17
1,9,5,2,12
1,8,1,1,13
1,2,3,8,7
1,2,3,7,14
1,2,3,8,45
1,8,1,1,8
1,2,3,8,7
1,2,3,8,14
1,4,4,7,9
1,9,1,1,1
1,4,4,7,9
1,8,2,1,10
1,3,4,7,46
1,3,4,7,11
1,9,5,2,12
1,9,5,1,16
1,3,4,7,11
1,3,4,7,11
1,9,1,1,1
1,9,5,2,16
1,2,3,7,4
1,9,5,1,16
1,8,1,1,47
1,2,2,8,6
1,8,1,1,48
1,8,1,1,8
1,8,2,1,10
1,8,1,1,13
1,8,1,1,49
1,2,2,8,6
1,4,3,7,2
1,9,5,2,3
1,9,5,2,3
1,4,4,7,9
1,2,3,8,14
1,2,3,7,4
1,9,5,2,3
1,9,5,2,3
1,9,5,2,3
1,4,4,7,9
1,3,4,7,11
1,2,2,8,6
1,4,3,7,2
1,2,3,7,4
1,9,5,2,3
1,8,1,1,50
1,3,5,2,15
1,3,4,7,11
1,4,4,7,19
1,2,3,7,4
1,9,5,2,3
1,3,4,7,11
1,2,3,8,7
1,2,3,8,20
1,8,2,1,5
1,8,2,1,10
1,8,2,1,10
1,9,5,1,16
1,2,2,8,6
1,3,4,7,11
1,9,5,2,3
1,2,2,8,51
1,8,1,1,8
1,4,4,7,9
1,2,3,7,4
1,8,2,1,10
1,2,3,7,2
1,3,4,7,11
1,9,5,2,3
1,2,2,8,6
1,9,5,1,16
1,2,3,8,52
1,8,2,1,5
1,3,4,7,11
1,4,3,7,2
1,2,3,8,53
1,9,5,2,3
1,4,3,7,2
1,2,3,8,7
1,2,2,8,6
1,3,4,7,54
1,2,3,8,55
1,3,4,2,11
1,3,5,2,15
1,8,1,1,56
1,2,2,8,6
1,2,3,7,14
1,4,4,7,9
1,8,2,1,10
1,9,5,2,12
1,8,1,1,57
1,3,4,7,11
1,3,4,7,58
1,2,3,8,20
1,2,2,8,6
1,2,3,8,7
1,3,5,2,15
1,8,1,1,59
1,9,5,2,3
1,9,5,2,3
1,8,2,1,10
1,3,4,7,11
1,8,2,1,10
1,9,5,2,3
1,8,1,1,8
1,2,3,8,60
1,8,2,1,5
1,8,1,1,13
1,3,4,7,61
1,2,3,8,20
1,9,5,2,3
1,8,2,1,10
1,4,4,7,62
1,3,5,2,15
1,9,5,1,16
1,2,2,8,6
1,2,3,7,4
1,2,2,8,6
1,2,3,8,63
1,3,4,2,11
1,2,2,8,6
1,9,1,1,1
1,4,3,7,2
1,2,2,8,6
1,2,3,8,20
1,8,2,1,5
1,2,3,8,7
1,4,3,7,18
1,2,2,8,6
1,3,4,7,17
1,9,5,2,3
1,8,2,1,10
1,2,3,8,7
1,2,2,8,6
1,4,4,7,9
1,9,5,2,64
1,8,2,1,5
1,9,5,2,12
1,2,3,8,7
1,9,5,2,12
1,8,2,1,10
1,4,3,7,18
1,9,5,2,16
1,2,3,8,65
1,2,3,8,66
1,3,4,7,17
1,3,4,7,11
1,9,5,2,3
1,9,5,2,16
1,2,2,8,6
1,8,1,1,13
1,9,5,2,12
1,8,1,1,67
1,9,5,2,12
1,2,2,8,6
1,8,1,1,13
1,3,4,7,11
1,8,2,1,10
1,9,5,2,3
1,2,3,8,7
1,9,5,2,3
1,8,2,1,5
1,8,1,1,8
1,9,5,2,3
1,3,4,7,17
1,9,5,2,3
1,2,3,7,2
1,2,3,8,68
1,8,1,1,8
1,9,5,2,3
1,2,3,8,7
1,9,5,2,12
1,8,2,1,10
1,9,5,2,3
1,2,3,7,14
1,3,4,7,17
1,8,1,1,69
1,2,3,8,7
1,3,4,7,11
1,2,3,8,7
1,2,3,8,70
1,9,5,1,16
1,9,5,2,3
1,9,1,1,1
1,9,1,1,1
1,2,2,8,6
1,4,4,7,19
1,8,1,1,8
1,3,5,2,71
1,9,5,2,3
1,2,3,7,4
1,2,3,8,14
1,8,1,1,13
1,2,2,8,6
1,4,3,7,18
1,4,4,7,19
1,9,5,2,3
1,9,5,2,3
1,8,2,1,5
1,8,2,1,5
1,9,5,2,3
1,9,5,2,16
1,3,4,7,11
1,8,2,1,10
1,9,1,1,1
1,2,2,8,6
1,9,1,1,1
1,9,5,2,3
1,3,4,7,11
1,8,2,1,10
1,2,3,8,14
1,8,2,1,5
1,8,2,1,5
1,2,3,7,4
1,9,5,2,3
1,2,3,7,4
1,2,3,8,72
1,9,1,1,1
1,3,5,2,15
1,3,4,7,17
1,4,4,7,19
1,8,2,1,10
1,8,1,1,73
1,4,4,7,9
1,2,3,8,7
1,3,4,7,11
1,3,4,7,11
1,8,1,1,8
1,2,3,8,7
1,2,2,8,6
1,9,5,2,3
1,3,4,7,11
1,3,5,2,15
1,8,1,1,74
1,9,5,2,3
1,8,1,1,13
1,2,2,8,6
1,9,5,1,16
1,9,5,2,3
1,4,4,7,19
1,3,4,7,11
1,8,1,1,8
1,2,3,8,75
1,2,3,7,4
1,3,4,7,11
1,2,3,8,20
1,9,5,2,12
1,3,4,7,17
1,9,5,2,12
1,3,4,7,76
1,2,3,8,7
1,9,5,2,3
1,8,1,1,8
1,3,5,2,15
1,3,5,2,15
1,2,3,7,4
1,3,4,7,17
1,9,5,2,3
1,4,3,7,2
1,9,5,2,3
1,2,3,8,7
1,8,2,1,10
1,8,2,1,5
1,8,2,1,5
1,9,5,2,3
1,2,3,7,4
1,2,3,8,77
1,2,3,8,78
1,9,5,2,3
1,3,4,7,11
1,2,3,8,79
1,4,3,7,2
1,9,5,2,3
1,9,5,2,3
1,4,4,7,9
1,8,1,1,13
1,2,3,7,14
1,2,3,8,80
1,8,1,1,8
1,9,5,1,16
1,8,2,1,10
1,9,5,2,16
1,2,3,8,7
1,8,1,1,13
1,8,2,1,10
1,9,1,1,1
1,3,4,7,17
1,3,4,2,11
1,8,1,1,8
1,8,2,1,10
1,8,2,1,5
1,4,3,7,4
1,8,2,1,10
1,8,2,1,10
1,8,2,1,10
1,2,3,8,20
1,2,3,7,4
1,4,3,7,18
1,3,4,7,11
1,2,3,7,14
1,2,2,8,6
1,9,5,1,16
1,3,4,7,11
1,4,3,7,18
1,9,1,1,1
1,3,5,2,15
1,4,4,7,19
1,2,2,8,6
1,8,2,1,10
1,4,4,7,19
1,3,4,7,17
1,9,5,2,12
1,3,5,2,15
1,9,5,2,81
1,8,1,1,13
1,2,2,8,6
1,9,5,2,12
1,3,5,2,15
1,2,3,8,7
1,2,3,8,7
1,4,4,7,19
1,8,1,1,13
1,4,4,7,82
1,2,3,7,14
1,9,5,2,3
1,9,5,2,3
1,2,3,7,4
1,9,5,1,16
1,2,2,8,6
1,3,4,7,11
1,2,3,7,4
1,2,3,8,20
1,9,1,1,1
1,2,2,8,6
1,4,3,7,19
1,3,4,7,11
1,3,4,7,11
1,9,1,1,1
1,8,1,1,83
1,8,1,1,84
1,8,1,1,85
1,9,5,2,12
1,2,2,8,6
1,2,2,8,86
1,8,2,1,10
1,8,2,1,10
1,8,2,1,10
1,2,3,8,87
1,9,5,2,3
1,8,2,1,10
1,3,4,2,11
1,2,2,8,6
1,2,3,7,4
1,8,1,1,88
1,4,4,7,89
1,4,4,7,9
