truth,kmeans_plus,hclust,gmm,dbscan
1,1,1,0,7
1,1,1,0,7
1,1,1,0,1
1,1,1,0,3
1,1,1,2,3
1,1,1,2,3
1,1,2,2,3
1,2,2,2,5
1,2,2,2,33
1,2,2,2,34
1,2,2,1,35
1,2,2,1,36
1,2,2,1,37
2,2,3,1,8
2,2,3,1,8
2,2,3,1,2
2,2,3,1,4
2,2,3,2,4
2,2,3,3,4
2,2,4,3,4
2,1,4,3,6
2,1,4,3,38
2,1,4,3,39
2,1,4,0,40
2,1,4,0,7
2,1,4,0,7
1,1,1,0,1
2,2,3,1,2
1,1,1,0,3
2,2,3,1,4
1,1,2,2,5
2,2,4,3,6
1,1,1,0,3
2,2,3,1,4
1,1,1,0,1
2,2,3,1,2
1,2,2,2,5
2,1,4,3,6
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,3,4
1,2,2,2,5
2,1,4,3,6
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,1,4
1,2,2,1,41
2,1,4,0,7
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,2,2,2,42
2,1,4,3,43
1,1,1,0,7
2,2,3,1,8
1,1,1,0,7
2,2,3,1,8
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,2,2,2,44
2,1,4,3,45
1,1,1,0,7
2,2,3,1,8
1,2,2,2,5
2,1,4,3,6
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,1,4
1,2,2,1,46
2,1,4,0,47
1,1,1,2,3
2,2,3,3,4
1,2,2,1,48
2,1,4,0,49
1,1,1,0,1
2,2,3,1,2
1,1,1,0,3
2,2,3,1,4
1,2,2,1,50
2,1,4,0,7
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,2,2,3
2,2,4,3,4
1,1,1,2,3
2,2,3,3,4
1,2,2,2,51
2,1,4,3,52
1,2,2,2,53
2,1,4,3,54
1,1,1,0,7
2,2,3,1,8
1,2,2,2,55
2,1,4,3,56
1,1,1,0,1
2,2,3,1,2
1,1,2,2,3
2,2,4,3,4
1,1,1,0,1
2,2,3,1,2
1,2,2,2,57
2,1,4,3,58
1,1,1,2,3
2,2,3,3,4
1,1,1,0,7
2,2,3,1,8
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,7
2,2,3,1,8
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,2,2,5
2,2,4,3,6
1,1,2,2,5
2,2,4,3,6
1,1,2,2,5
2,2,4,3,6
1,1,1,0,3
2,2,3,1,4
1,1,1,2,3
2,2,3,3,4
1,1,2,2,3
2,2,4,3,4
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,3,4
1,1,2,2,5
2,2,4,3,6
1,1,1,2,3
2,2,3,3,4
1,1,1,0,7
2,2,3,1,8
1,1,1,0,3
2,2,3,1,4
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,0,7
2,2,3,1,8
1,1,1,0,7
2,2,3,1,8
1,2,2,2,59
2,1,4,3,60
1,1,1,2,3
2,2,3,1,4
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,0,3
2,2,3,1,4
1,1,2,2,5
2,2,4,3,6
1,1,1,2,3
2,2,3,3,4
1,1,1,0,3
2,2,3,1,4
1,1,1,2,3
2,2,3,3,4
1,2,2,2,61
2,1,4,3,62
1,1,1,0,7
2,2,3,1,8
1,1,2,2,5
2,2,4,3,6
1,1,1,0,3
2,2,3,1,4
1,1,1,0,7
1,1,1,0,1
1,1,1,0,1
1,1,1,0,3
1,1,1,2,3
1,1,1,2,3
1,1,2,2,3
1,1,2,2,5
1,2,2,2,63
1,2,2,2,64
1,2,2,2,65
1,2,2,2,66
1,2,2,2,67
2,2,3,1,8
2,2,3,1,2
2,2,3,1,2
2,2,3,1,4
2,2,3,1,4
2,2,3,3,4
2,2,4,3,4
2,2,4,3,6
2,1,4,3,68
2,1,4,3,69
2,1,4,3,70
2,1,4,3,7
2,1,4,3,7
1,1,1,0,1
2,2,3,1,2
1,1,2,2,3
2,2,4,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,3
2,2,3,1,4
1,1,1,2,3
2,2,3,3,4
1,1,1,0,7
2,2,3,1,8
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,0,3
2,2,3,1,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,3
2,2,3,1,4
1,2,2,2,71
2,1,4,3,72
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,3,4
1,1,2,2,9
2,2,4,3,10
1,1,1,0,1
2,2,3,1,2
1,1,1,0,7
2,2,3,1,8
1,1,1,0,3
2,2,3,1,4
1,1,1,0,7
2,2,3,1,8
1,1,1,0,1
2,2,3,1,2
1,1,2,2,9
2,2,4,3,10
1,1,1,0,7
2,2,3,1,8
1,1,1,0,3
2,2,3,1,4
1,2,2,2,73
2,1,4,3,74
1,1,1,0,3
2,2,3,1,4
1,1,1,0,3
2,2,3,1,4
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,2,2,9
2,2,4,3,10
1,1,1,0,1
2,2,3,1,2
1,1,2,2,75
2,2,4,3,76
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,2,2,2,77
2,1,4,3,78
1,1,1,2,3
2,2,3,3,4
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,2,2,79
2,2,4,3,80
1,1,1,2,3
2,2,3,1,4
1,1,2,2,9
2,2,4,3,10
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,1,0,11
2,2,3,1,12
1,1,1,2,3
2,2,3,3,4
1,2,2,2,81
2,1,4,3,7
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,3,4
1,1,1,0,1
2,2,3,1,2
1,1,1,2,3
2,2,3,1,4
1,1,1,0,3
2,2,3,1,4
1,1,1,2,3
2,2,3,1,4
1,1,1,0,1
2,2,3,1,2
1,1,1,0,1
2,2,3,1,2
1,1,2,2,82
