truth,kmeans_plus,hclust,gmm,dbscan
1,3,1,4,1
1,3,1,4,2
1,3,1,4,2
1,3,1,4,2
1,3,1,4,15
1,4,1,4,15
1,4,2,3,12
1,4,2,3,3
1,4,2,3,3
1,4,2,3,3
1,4,2,3,3
1,6,1,4,1
1,3,1,4,1
1,3,1,4,2
1,3,1,4,2
1,3,1,4,2
1,3,1,4,15
1,4,1,4,15
1,4,2,3,12
1,4,2,3,3
1,4,2,3,3
1,4,2,3,3
1,6,3,4,42
1,6,1,4,43
1,3,1,4,1
1,3,1,4,4
1,3,1,4,4
1,3,1,4,4
1,3,1,4,15
1,4,2,3,14
1,4,2,3,12
1,4,2,3,3
1,4,2,3,3
1,6,3,4,44
1,6,3,4,45
1,6,1,4,46
1,3,1,4,18
1,3,1,4,4
1,3,1,4,4
1,3,1,4,4
1,4,1,4,14
1,4,2,3,14
1,4,2,3,47
1,4,2,3,3
1,6,3,4,48
1,6,3,4,49
1,6,3,4,50
1,6,1,4,18
1,3,1,4,18
1,3,1,4,4
1,3,1,4,4
1,3,1,4,4
1,4,2,4,14
1,4,2,4,14
1,4,2,4,51
1,5,3,6,52
1,6,3,4,6
1,6,3,4,53
1,6,4,4,54
1,6,1,4,18
1,3,1,4,18
1,3,5,4,7
1,3,5,4,5
1,3,5,4,5
1,4,5,4,55
1,4,2,4,14
1,5,3,6,9
1,5,3,6,6
1,6,3,6,6
1,6,3,4,56
1,6,4,4,16
1,6,4,4,57
1,3,4,4,7
1,3,5,4,7
1,3,5,4,5
1,3,5,4,8
1,4,5,4,58
1,5,3,6,9
1,5,3,6,9
1,5,3,6,17
1,6,3,6,20
1,6,4,4,19
1,6,4,4,16
1,6,4,4,10
1,3,5,4,7
1,3,5,4,7
1,3,5,4,8
1,3,5,4,8
1,5,3,6,13
1,5,3,6,13
1,5,3,6,11
1,5,3,6,17
1,6,3,6,20
1,6,4,4,19
1,6,4,4,10
1,6,4,4,10
1,7,4,4,7
1,7,5,4,59
1,7,5,4,8
1,5,3,6,60
1,5,3,6,13
1,5,3,6,13
1,5,3,6,11
1,5,4,6,11
1,6,4,4,61
1,6,4,4,62
1,6,4,4,10
1,7,4,4,10
1,7,5,4,7
1,7,5,4,63
1,5,3,6,64
1,5,3,6,65
1,5,3,6,13
1,5,3,6,13
1,5,3,6,11
1,5,4,6,11
1,6,4,4,66
1,6,4,4,67
1,7,4,4,10
1,7,5,4,10
1,7,5,4,68
1,3,1,4,2
1,4,5,4,69
1,3,5,4,8
1,6,4,4,16
1,4,2,3,12
1,5,3,6,13
1,3,1,4,2
1,4,2,3,12
1,4,2,3,14
1,3,5,4,8
1,3,1,4,1
1,3,1,4,4
1,6,3,4,70
1,4,2,3,3
1,7,5,4,10
1,4,2,3,3
1,5,3,6,9
1,6,4,4,10
1,5,3,6,71
1,3,5,4,8
1,3,5,4,5
1,6,4,4,72
1,3,5,4,8
1,5,3,6,9
1,6,4,4,73
1,6,3,6,6
1,3,5,4,7
1,3,1,4,4
1,4,2,3,3
1,7,4,4,10
1,3,5,4,4
1,5,3,6,74
1,4,2,3,12
1,6,3,6,6
1,6,4,4,10
1,6,1,4,75
1,6,3,4,76
1,5,3,6,11
1,6,1,4,77
1,6,3,6,6
1,4,1,4,15
1,6,3,4,78
1,5,3,6,9
1,3,1,4,4
1,3,5,4,7
1,5,3,6,6
1,6,4,4,16
1,5,4,6,11
1,3,1,4,4
1,5,4,6,11
1,6,3,6,6
1,7,5,4,7
1,3,1,4,4
1,3,1,4,4
1,6,4,4,16
1,3,1,4,18
1,7,5,4,79
1,6,4,4,16
1,6,4,6,11
1,4,2,3,14
1,6,4,4,10
1,4,2,4,14
1,5,3,6,9
1,3,5,4,7
1,6,4,4,80
1,5,3,6,11
1,5,3,6,9
1,3,1,4,4
1,4,2,3,3
1,6,4,4,16
1,6,1,4,18
1,3,5,4,8
1,6,4,4,81
1,5,3,6,11
1,3,1,4,4
1,6,3,4,82
1,5,3,6,13
1,6,3,6,6
1,5,3,6,13
1,6,4,4,83
1,5,3,6,17
1,4,2,3,3
1,3,1,4,2
1,6,3,4,84
1,6,3,4,85
1,4,2,3,3
1,6,4,4,10
1,6,4,4,10
1,4,2,3,86
1,6,1,4,87
1,3,1,4,2
1,3,1,4,1
1,6,4,4,10
1,4,2,3,3
1,6,4,4,19
1,6,1,4,88
1,7,5,4,7
1,6,3,6,89
1,4,5,4,90
1,5,3,6,13
1,5,3,6,13
1,5,3,6,17
1,5,3,6,11
1,5,3,6,9
1,3,5,4,8
1,3,5,4,5
1,3,1,4,1
1,3,5,4,7
1,7,5,4,8
1,5,3,6,13
1,4,2,3,14
1,5,3,6,6
1,3,1,4,4
1,4,2,3,12
1,6,4,4,91
1,4,2,3,3
1,7,5,4,8
1,6,3,6,6
1,7,4,4,10
1,5,3,6,92
1,6,1,4,93
1,6,3,6,94
1,4,2,3,3
1,3,1,4,2
1,5,3,6,11
1,4,2,3,3
1,4,2,3,3
1,5,3,6,13
1,5,3,6,13
1,4,5,4,95
1,4,2,3,14
1,6,4,4,19
1,6,4,4,96
1,5,3,6,11
1,3,5,4,5
1,3,1,4,18
1,3,5,4,8
1,3,5,4,8
