truth,kmeans_plus,hclust,gmm,dbscan
1,7,1,2,1
1,4,2,2,1
1,8,3,3,1
1,8,4,4,1
1,4,2,2,1
1,8,4,4,1
1,8,3,3,1
1,7,5,5,1
1,7,5,5,1
1,7,5,5,1
1,2,3,3,1
1,7,5,5,1
1,6,4,5,1
1,8,3,3,1
1,2,2,3,1
1,2,3,3,1
1,7,5,5,1
1,2,3,3,1
1,8,3,3,1
1,7,5,5,1
1,4,2,3,1
1,7,5,5,1
1,6,4,5,1
1,7,5,5,1
1,4,1,2,1
1,2,3,3,1
1,2,2,3,1
1,6,4,5,1
1,7,5,5,1
1,4,1,2,1
1,2,3,3,1
1,2,3,3,1
1,2,3,3,1
1,4,1,2,1
1,2,3,3,1
1,2,3,3,1
1,8,4,4,1
1,7,1,2,1
1,8,4,4,1
1,4,2,3,1
1,8,4,4,1
1,6,4,5,1
1,7,5,5,1
1,7,5,2,1
1,6,4,5,1
1,6,4,5,1
1,7,1,2,1
1,7,5,5,1
1,2,3,3,1
1,7,5,5,1
1,4,1,2,1
1,2,2,3,1
1,4,1,2,1
1,4,1,2,1
1,4,2,2,1
1,4,1,2,1
1,4,1,2,1
1,2,2,3,1
1,8,3,3,1
1,7,5,5,1
1,7,5,5,1
1,8,4,4,1
1,2,3,3,1
1,8,3,3,1
1,7,5,5,1
1,7,5,5,1
1,7,5,5,1
1,8,4,4,1
1,6,4,5,1
1,2,2,3,1
1,8,3,3,1
1,8,3,3,1
1,7,5,5,1
1,4,1,2,1
1,6,5,5,1
1,6,4,5,1
1,8,4,4,1
1,2,3,3,1
1,7,5,5,1
1,6,4,5,1
1,2,3,3,1
1,2,3,3,1
1,4,2,2,1
1,4,2,2,1
1,4,2,2,1
1,7,5,2,1
1,2,2,3,1
1,6,4,5,1
1,7,5,5,1
1,2,2,3,1
1,4,1,2,1
1,8,4,4,1
1,8,3,3,1
1,4,2,2,1
1,8,3,3,1
1,6,4,5,1
1,7,5,5,1
1,2,2,3,1
1,7,5,5,1
1,2,3,3,1
1,4,2,3,1
1,6,4,5,1
1,8,3,3,1
1,2,3,3,1
1,7,5,5,1
1,8,3,3,1
1,2,3,3,1
1,2,2,3,1
1,8,4,4,1
1,2,3,3,1
1,6,4,5,1
1,6,5,5,1
1,4,1,2,1
1,2,2,3,1
1,2,3,3,1
1,8,4,4,1
1,4,2,2,1
1,7,5,5,1
1,4,1,2,1
1,6,4,5,1
1,6,4,5,1
1,2,3,3,1
1,2,2,3,1
1,2,3,3,1
1,6,5,5,1
1,4,1,2,1
1,7,5,5,1
1,7,5,5,1
1,4,2,2,1
1,6,4,5,1
1,4,2,2,1
1,7,5,5,1
