truth,kmeans_plus,hclust,gmm,dbscan
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
1,5,1,2,1
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
2,3,2,6,2
3,2,3,0,3
3,2,3,0,3
3,2,3,1,3
3,2,3,1,3
3,2,3,1,3
3,2,3,0,3
3,2,3,0,3
3,2,3,1,3
3,2,3,1,3
3,2,3,0,3
3,2,3,1,3
3,2,3,0,3
3,2,3,0,3
3,2,3,0,3
3,2,3,0,3
3,2,3,0,3
3,2,3,1,3
3,2,3,0,3
3,2,3,0,3
3,2,3,0,3
3,2,3,0,3
3,2,3,1,3
3,2,3,1,3
3,2,3,0,3
3,2,3,0,3
3,2,3,1,3
3,2,3,0,3
3,2,3,1,3
3,2,3,1,3
3,2,3,0,3
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
4,1,4,5,4
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
5,7,5,2,5
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
7,6,7,3,7
