truth,kmeans_plus,hclust,gmm,dbscan
1,2,1,4,1
1,2,1,4,2
1,2,1,4,2
1,2,1,4,2
1,6,1,4,15
1,6,1,9,15
1,6,2,6,12
1,6,2,6,3
1,6,2,6,3
1,6,2,6,3
1,6,2,6,3
1,2,1,4,1
1,2,1,4,1
1,2,1,4,2
1,2,1,4,2
1,2,1,4,2
1,6,1,9,15
1,6,1,9,15
1,6,2,6,12
1,6,2,6,3
1,6,2,6,3
1,6,2,6,3
1,2,3,4,42
1,2,1,4,43
1,2,1,4,1
1,2,1,4,4
1,2,1,4,4
1,3,1,9,4
1,3,1,9,15
1,6,2,9,14
1,6,2,6,12
1,6,2,6,3
1,6,2,6,3
1,7,3,4,44
1,2,3,4,45
1,2,1,4,46
1,2,1,4,18
1,2,1,4,4
1,3,1,9,4
1,3,1,9,4
1,3,1,9,14
1,6,2,9,14
1,6,2,6,47
1,6,2,6,3
1,7,3,4,48
1,7,3,4,49
1,7,3,4,50
1,2,1,4,18
1,2,1,4,18
1,2,1,9,4
1,3,1,9,4
1,3,1,9,4
1,3,2,9,14
1,6,2,9,14
1,6,2,9,51
1,9,3,5,52
1,7,3,5,6
1,7,3,5,53
1,7,4,5,54
1,7,1,4,18
1,2,1,0,18
1,3,5,9,7
1,3,5,9,5
1,3,5,9,5
1,3,5,9,55
1,6,2,9,14
1,9,3,5,9
1,9,3,5,6
1,7,3,5,6
1,7,3,5,56
1,7,4,5,16
1,7,4,0,57
1,3,4,0,7
1,3,5,9,7
1,3,5,9,5
1,3,5,9,8
1,3,5,9,58
1,9,3,5,9
1,9,3,5,9
1,9,3,5,17
1,7,3,5,20
1,7,4,5,19
1,7,4,5,16
1,7,4,0,10
1,3,5,0,7
1,3,5,9,7
1,3,5,9,8
1,3,5,9,8
1,9,3,5,13
1,9,3,5,13
1,9,3,5,11
1,9,3,5,17
1,7,3,5,20
1,7,4,5,19
1,7,4,0,10
1,7,4,0,10
1,3,4,0,7
1,3,5,0,59
1,3,5,9,8
1,9,3,5,60
1,9,3,5,13
1,9,3,5,13
1,9,3,5,11
1,9,4,5,11
1,7,4,5,61
1,7,4,5,62
1,7,4,0,10
1,7,4,0,10
1,8,5,0,7
1,8,5,0,63
1,9,3,5,64
1,9,3,5,65
1,9,3,5,13
1,9,3,5,13
1,9,3,5,11
1,9,4,5,11
1,7,4,5,66
1,7,4,0,67
1,7,4,0,10
1,8,5,0,10
1,8,5,0,68
1,2,1,4,2
1,3,5,9,69
1,3,5,9,8
1,7,4,5,16
1,6,2,6,12
1,9,3,5,13
1,2,1,4,2
1,6,2,6,12
1,6,2,9,14
1,3,5,9,8
1,2,1,4,1
1,2,1,4,4
1,7,3,4,70
1,6,2,6,3
1,8,5,0,10
1,6,2,6,3
1,9,3,5,9
1,7,4,0,10
1,9,3,5,71
1,3,5,9,8
1,3,5,9,5
1,7,4,5,72
1,3,5,9,8
1,9,3,5,9
1,7,4,0,73
1,7,3,5,6
1,3,5,9,7
1,2,1,9,4
1,6,2,6,3
1,7,4,0,10
1,2,5,9,4
1,9,3,5,74
1,6,2,6,12
1,7,3,5,6
1,7,4,0,10
1,2,1,4,75
1,2,3,4,76
1,9,3,5,11
1,2,1,4,77
1,7,3,5,6
1,6,1,9,15
1,2,3,4,78
1,9,3,5,9
1,3,1,9,4
1,3,5,9,7
1,9,3,5,6
1,7,4,5,16
1,9,4,5,11
1,3,1,9,4
1,9,4,5,11
1,7,3,5,6
1,3,5,0,7
1,3,1,9,4
1,3,1,9,4
1,7,4,5,16
1,2,1,0,18
1,3,5,0,79
1,7,4,5,16
1,7,4,5,11
1,6,2,9,14
1,7,4,0,10
1,6,2,9,14
1,9,3,5,9
1,3,5,0,7
1,7,4,5,80
1,9,3,5,11
1,9,3,5,9
1,2,1,4,4
1,6,2,6,3
1,7,4,5,16
1,2,1,4,18
1,3,5,9,8
1,7,4,5,81
1,9,3,5,11
1,3,1,9,4
1,7,3,4,82
1,9,3,5,13
1,7,3,5,6
1,9,3,5,13
1,7,4,5,83
1,9,3,5,17
1,6,2,6,3
1,2,1,4,2
1,2,3,4,84
1,7,3,4,85
1,6,2,6,3
1,7,4,0,10
1,7,4,0,10
1,6,2,6,86
1,2,1,4,87
1,2,1,4,2
1,2,1,4,1
1,7,4,0,10
1,6,2,6,3
1,7,4,5,19
1,2,1,4,88
1,8,5,0,7
1,7,3,5,89
1,3,5,9,90
1,9,3,5,13
1,9,3,5,13
1,9,3,5,17
1,9,3,5,11
1,9,3,5,9
1,3,5,9,8
1,3,5,9,5
1,2,1,4,1
1,3,5,0,7
1,3,5,9,8
1,9,3,5,13
1,6,2,9,14
1,9,3,5,6
1,2,1,4,4
1,6,2,6,12
1,7,4,0,91
1,6,2,6,3
1,3,5,9,8
1,7,3,5,6
1,7,4,0,10
1,9,3,5,92
1,2,1,4,93
1,7,3,5,94
1,6,2,6,3
1,2,1,4,2
1,9,3,5,11
1,6,2,6,3
1,6,2,6,3
1,9,3,5,13
1,9,3,5,13
1,3,5,9,95
1,6,2,9,14
1,7,4,5,19
1,7,4,4,96
1,9,3,5,11
1,3,5,9,5
1,2,1,4,18
1,3,5,9,8
1,3,5,9,8
1,3,2,9,14
1,6,2,6,3
1,7,4,5,19
1,9,3,5,97
1,2,1,4,2
1,6,1,9,15
1,9,3,5,11
1,6,2,6,12
1,3,5,9,8
1,7,3,4,98
1,3,1,9,15
1,3,5,9,5
1,2,1,9,4
1,3,2,9,14
1,2,3,4,99
1,9,4,5,11
1,3,5,9,8
1,2,1,9,4
1,7,3,5,20
1,7,4,0,100
1,6,2,6,3
1,3,5,9,8
1,3,1,9,4
1,8,5,0,7
1,9,3,5,17
1,3,1,9,4
1,7,4,5,19
1,3,5,9,5
1,7,3,4,101
1,3,5,9,8
1,2,1,4,2
1,3,5,9,7
1,3,5,9,5
1,7,4,0,102
1,2,1,4,4
1,2,1,4,1
1,3,5,9,7
1,2,1,4,18
1,6,2,6,3
1,2,1,4,2
1,6,1,9,15
1,6,2,6,3
1,6,2,6,3
1,6,2,6,3
1,2,1,4,18
1,2,1,4,2
1,3,1,9,4
1,6,2,6,3
1,7,3,5,6
1,6,1,9,15
1,6,1,9,15
1,6,1,9,15
1,3,5,9,7
1,7,3,5,20
1,9,3,5,17
1,9,3,5,11
1,3,5,9,7
1,6,2,6,3
1,3,5,0,7
1,6,2,6,3
1,3,5,9,5
1,3,5,0,103
1,6,2,6,3
1,7,3,4,104
1,3,1,9,4
1,3,1,9,4
1,9,3,5,13
1,7,4,0,105
1,2,1,9,4
1,9,3,5,106
1,9,3,5,17
1,9,3,5,11
1,3,5,9,8
1,2,1,9,4
1,9,3,5,107
1,7,4,0,10
1,2,1,4,18
1,7,3,4,108
1,9,3,5,13
1,7,4,0,109
1,9,3,5,11
1,3,1,9,15
1,7,4,0,110
1,3,2,9,14
1,3,5,9,7
1,9,3,5,11
1,9,3,5,11
1,9,3,5,13
1,2,1,4,18
1,2,1,9,4
1,2,1,4,1
1,9,3,5,11
1,2,1,9,4
1,7,4,0,10
1,3,1,9,4
1,2,1,4,1
1,7,4,0,10
1,7,4,5,19
1,9,3,5,17
1,2,1,4,18
1,2,1,4,1
1,2,1,4,18
