truth,kmeans_plus,hclust,gmm,dbscan
1,10,1,4,18
1,4,2,2,1
1,2,3,3,2
1,7,4,2,3
1,9,5,6,4
1,3,5,0,4
1,9,5,6,4
1,2,3,3,2
1,2,3,3,2
1,9,5,6,4
1,7,4,4,3
1,10,6,4,6
1,8,7,5,5
1,10,6,4,6
1,9,5,6,4
1,3,8,0,13
1,4,2,0,5
1,2,3,3,2
1,10,6,4,15
1,6,9,4,7
1,6,9,4,7
1,7,4,2,8
1,4,2,2,8
1,8,7,5,5
1,10,6,4,6
1,3,8,0,19
1,9,5,6,4
1,4,2,2,8
1,7,4,2,3
1,8,7,5,5
1,2,3,3,2
1,7,4,2,3
1,7,4,2,3
1,4,2,2,8
1,9,5,6,4
1,7,4,2,3
1,5,1,4,9
1,10,6,4,15
1,9,5,6,4
1,9,5,6,4
1,10,6,4,6
1,3,5,0,4
1,3,5,3,10
1,8,7,5,5
1,6,9,4,7
1,2,3,3,2
1,9,5,6,4
1,5,1,4,9
1,4,2,0,11
1,4,2,0,11
1,6,9,4,7
1,5,7,5,5
1,8,8,0,5
1,5,1,4,20
1,3,2,0,11
1,6,9,4,7
1,8,7,5,5
1,5,1,2,5
1,10,5,4,4
1,10,6,4,6
1,4,2,0,11
1,7,4,2,3
1,4,2,0,11
1,5,1,2,5
1,8,7,5,5
1,10,6,4,6
1,9,5,6,4
1,8,7,5,5
1,5,4,2,3
1,8,7,5,5
1,3,8,0,4
1,10,6,4,15
1,8,7,5,5
1,10,6,4,6
1,2,8,3,12
1,6,9,3,7
1,9,5,6,4
1,5,1,2,5
1,9,5,6,4
1,5,1,4,5
1,9,5,6,4
1,4,2,0,5
1,8,7,5,5
1,7,4,2,3
1,4,2,2,5
1,7,4,4,3
1,9,5,6,4
1,10,6,4,6
1,5,1,5,5
1,9,5,6,4
1,3,8,0,21
1,7,4,2,3
1,9,5,6,4
1,3,8,0,12
1,3,8,0,13
1,4,2,2,5
1,2,8,3,12
1,6,9,3,2
1,9,5,6,4
1,4,2,0,11
1,10,6,4,6
1,9,5,6,4
1,6,9,4,7
1,4,2,0,11
1,3,8,0,13
1,4,2,0,11
1,9,5,6,4
1,2,3,3,2
1,10,6,4,15
1,4,2,0,5
1,2,3,3,2
1,7,4,2,3
1,5,1,4,9
1,4,2,2,11
1,5,1,4,9
1,8,7,5,5
1,9,5,6,4
1,9,5,6,4
1,2,8,3,12
1,9,5,6,4
1,3,8,0,13
1,8,2,2,5
1,4,2,2,1
1,4,2,2,5
1,4,2,0,5
1,3,8,0,16
1,9,5,6,4
1,10,6,4,6
1,7,4,4,3
1,3,5,0,4
1,2,3,3,2
1,7,4,2,3
1,9,5,6,4
1,9,5,6,4
1,8,7,5,5
1,2,3,3,2
1,10,6,4,15
1,5,1,2,5
1,7,4,2,3
1,9,5,6,4
1,8,7,5,5
1,2,3,3,2
1,3,8,0,16
1,8,7,5,5
1,6,9,3,7
1,8,7,5,5
1,10,6,4,6
1,10,6,4,6
1,4,2,2,5
1,5,1,4,9
1,8,7,5,5
1,9,5,6,4
1,8,7,5,5
1,6,9,4,7
1,5,1,4,5
1,7,4,4,3
1,3,8,0,16
1,8,7,5,5
1,10,6,4,6
1,8,7,5,5
1,8,7,5,5
1,3,5,0,4
1,9,5,6,4
1,8,7,5,5
1,2,7,3,14
1,3,5,0,4
1,10,6,4,6
1,9,5,6,4
1,5,1,2,5
1,7,4,2,3
1,4,2,2,11
1,10,6,4,6
1,8,8,0,5
1,8,8,0,5
1,5,1,4,22
1,9,5,6,4
1,7,4,2,3
1,6,9,4,7
1,9,5,6,4
1,8,7,5,5
1,5,4,2,3
1,7,4,2,3
1,6,9,4,7
1,10,6,4,6
1,7,4,2,3
1,3,8,0,13
1,9,5,6,4
1,4,2,2,8
1,7,4,2,3
1,5,1,4,9
1,3,5,0,4
1,9,5,6,4
1,7,4,2,3
1,3,8,0,23
1,4,2,2,1
1,9,5,6,4
1,8,7,5,5
1,10,6,4,6
1,8,7,5,14
1,5,1,4,9
1,6,9,3,7
1,4,2,2,1
1,4,2,2,11
1,6,9,4,7
1,5,1,5,5
1,8,7,5,14
1,3,8,0,13
1,8,2,2,5
1,6,9,4,7
1,9,5,6,4
1,10,9,4,7
1,3,8,0,12
1,9,5,6,4
1,9,5,6,4
1,6,6,4,7
1,6,9,3,7
1,8,7,5,5
1,4,2,0,5
1,4,2,0,11
1,10,6,4,6
1,6,9,4,7
1,9,5,6,4
1,2,3,3,2
1,6,7,5,14
1,10,6,4,15
1,4,2,2,3
1,6,9,4,7
1,8,2,5,5
1,10,9,4,7
1,7,4,2,3
1,10,6,4,6
1,4,2,0,11
1,7,6,4,15
1,3,2,0,11
1,9,5,6,4
1,2,5,3,10
1,8,7,5,5
1,6,9,4,7
1,2,3,3,2
1,8,7,5,5
1,3,8,0,24
1,4,2,2,5
1,7,4,2,3
1,2,7,3,14
1,2,5,3,10
1,6,7,3,14
1,4,2,2,8
1,6,7,5,14
1,4,2,0,11
1,9,5,6,4
1,9,5,2,4
1,7,4,2,3
1,3,8,0,5
1,5,1,2,5
1,7,4,2,3
1,4,2,0,5
1,9,5,6,4
1,2,3,3,2
1,4,2,0,5
1,9,5,6,4
1,8,7,5,5
1,5,1,4,7
1,8,7,5,5
1,6,9,3,7
1,5,1,5,5
1,6,9,4,7
1,5,1,4,5
1,9,5,6,4
1,3,8,0,12
1,7,6,4,3
1,9,5,6,4
1,5,1,4,9
1,10,6,6,6
1,9,5,6,4
1,10,6,4,6
1,8,7,5,5
1,6,1,4,7
1,4,2,0,5
1,9,5,6,4
1,5,1,2,5
1,8,7,5,5
1,8,7,5,5
1,3,8,0,16
1,8,7,5,5
1,10,1,4,9
1,9,5,6,4
1,9,5,6,4
1,3,5,0,4
1,7,4,2,3
1,9,5,6,4
1,3,8,0,16
1,7,4,2,3
1,4,2,0,5
1,5,7,5,5
1,4,2,0,11
1,2,3,3,2
1,7,4,2,3
1,5,1,4,7
1,5,1,2,5
1,9,5,6,4
1,9,5,6,4
1,8,7,5,5
1,8,7,5,5
1,2,8,3,12
1,8,7,5,5
1,8,7,5,5
1,8,7,5,5
1,9,5,6,4
1,8,7,5,5
1,3,2,0,11
1,7,4,2,3
1,8,7,5,5
1,9,5,6,4
1,9,5,6,4
1,7,4,2,3
1,7,4,2,3
1,7,4,2,3
1,9,5,6,4
1,6,7,5,14
1,10,6,4,6
1,8,7,5,5
1,4,2,2,8
1,2,5,3,10
1,4,2,0,5
1,4,2,2,1
1,6,9,4,7
1,7,6,4,15
1,3,5,0,4
1,9,5,6,4
1,10,6,4,15
1,7,4,2,3
1,4,2,2,1
1,9,5,6,4
1,2,3,3,2
1,9,5,6,4
1,3,8,0,16
1,8,7,5,5
1,8,7,5,5
1,6,9,4,7
1,9,5,6,4
1,2,3,3,2
1,5,1,4,9
1,4,2,0,5
1,4,2,0,11
1,9,5,6,4
1,8,7,5,5
1,8,7,5,5
1,6,9,4,7
1,10,6,4,6
1,2,8,3,12
1,7,5,2,4
1,8,7,5,5
1,5,1,2,5
1,9,5,6,4
1,4,2,2,8
1,4,2,2,11
1,4,2,2,11
1,8,7,5,5
