truth,kmeans_plus,hclust,gmm,dbscan
1,1,1,0,1
1,4,2,0,1
1,4,2,0,1
1,1,3,0,1
1,4,2,0,1
1,1,1,0,1
1,1,3,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,3,0,1
1,4,4,0,1
1,4,3,0,1
1,4,2,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,1,3,0,1
1,1,1,0,1
1,4,2,0,1
1,4,2,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,2,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,4,4,0,1
1,1,3,0,1
1,1,3,0,1
1,1,3,0,1
1,4,2,0,1
1,1,3,0,1
1,1,1,0,1
1,4,3,0,1
1,4,3,0,1
1,1,1,0,1
1,4,4,0,1
1,1,3,0,1
1,4,4,0,1
1,4,2,0,1
1,1,3,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,4,4,0,1
1,4,2,0,1
1,4,2,0,1
1,4,4,0,1
1,4,2,0,1
1,4,3,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,4,3,0,1
1,1,3,0,1
1,4,4,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,3,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,4,2,0,1
1,1,1,0,1
1,4,3,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,4,2,0,1
1,4,3,0,1
1,4,4,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,4,3,0,1
1,1,3,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,4,3,0,1
1,1,1,0,1
1,4,4,0,1
1,4,3,0,1
1,4,2,0,1
1,4,2,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,4,3,0,1
1,4,3,0,1
1,4,4,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,4,2,0,1
1,4,3,0,1
1,1,1,0,1
1,1,3,0,1
1,4,3,0,1
1,4,3,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,1,3,0,1
1,1,1,0,1
1,4,2,0,1
1,4,4,0,1
1,4,4,0,1
1,4,2,0,1
1,4,2,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,4,4,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,1,3,0,1
1,4,4,0,1
1,1,1,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,1,1,0,1
1,4,2,0,1
1,4,3,0,1
1,1,1,0,1
1,1,1,0,1
1,4,3,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,4,0,1
1,4,4,0,1
1,4,2,0,1
1,1,1,0,1
1,1,1,0,1
1,4,4,0,1
1,4,2,0,1
1,4,4,0,1
1,1,1,0,1
1,4,4,0,1
1,4,2,0,1
1,1,3,0,1
1,4,4,0,1
2,2,5,1,2
2,2,6,1,2
2,2,6,1,2
2,2,5,1,2
2,4,6,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,5,1,2
2,2,7,1,2
2,2,7,1,2
2,2,5,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,2,5,1,2
2,2,7,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,2,6,1,2
2,4,6,1,2
2,2,5,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,2,7,1,2
2,2,7,1,2
2,2,6,1,2
2,2,7,1,2
2,2,6,1,2
2,4,6,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,2,5,1,2
2,2,6,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,4,6,1,2
2,2,5,1,2
2,4,6,1,2
2,4,6,1,2
2,2,5,1,2
2,2,7,1,2
2,2,6,1,2
2,4,6,1,2
2,4,6,1,2
2,4,6,1,2
2,4,6,1,2
2,4,6,1,2
2,2,5,1,2
2,2,7,1,2
2,4,6,1,2
2,2,7,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,2,6,1,2
2,2,5,1,2
2,4,6,1,2
2,4,6,1,2
2,2,5,1,2
2,2,7,1,2
2,2,5,1,2
2,4,6,1,2
2,2,7,1,2
2,2,7,1,2
2,2,7,1,2
2,2,5,1,2
2,2,5,1,2
2,2,5,1,2
2,4,6,1,2
2,2,5,1,2
2,2,5,1,2
2,2,5,1,2
2,4,6,1,2
2,4,6,1,2
2,2,5,1,2
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,10,2,3
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,8,2,3
3,3,9,2,3
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,10,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,8,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
3,3,9,2,3
