"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
1248,0,0,1,0,1,0,1,30,1
892,0,0,1,0,1,0,1,49,1
728,0,0,1,0,1,0,1,20,1
475,0,0,1,0,1,0,1,25,1
544,0,0,1,0,1,0,1,37,1
277,0,0,1,0,1,0,1,57,1
2529,0,0,1,0,1,0,1,52,1
567,0,0,1,0,1,0,1,35,1
1161,0,0,1,0,1,0,1,28,1
802,0,0,1,0,1,0,0,25,1
308,0,0,1,0,1,0,1,31,1
383,0,0,1,0,1,0,1,47,1
813,0,0,1,0,1,0,0,27,1
1034,0,0,1,0,1,0,1,22,1
514,0,0,1,0,1,0,1,35,1
210,0,0,1,0,1,0,1,19,1
336,0,0,1,0,1,0,1,28,1
683,0,0,1,0,1,0,1,32,1
894,0,0,1,0,1,0,0,31,1
427,0,0,1,0,1,0,1,32,1
622,0,0,1,0,1,0,1,52,1
185,0,0,1,0,1,0,1,39,1
846,0,0,1,0,1,0,0,29,1
137,0,0,1,0,1,0,0,54,1
510,0,0,1,0,1,0,1,34,1
523,0,0,1,0,1,0,1,23,1
842,0,0,1,0,1,0,1,24,1
283,0,0,1,0,1,0,1,46,1
418,0,0,1,0,1,0,1,21,1
680,0,0,1,0,1,0,1,26,1
755,0,0,1,0,1,0,1,28,1
671,0,0,1,0,1,0,0,29,1
390,0,0,1,0,1,0,1,51,1
934,0,0,1,0,1,0,1,35,1
430,0,0,1,0,1,0,0,30,1
1517,0,0,1,0,1,0,1,49,1
383,0,0,1,0,1,0,1,25,1
419,0,0,1,0,1,0,0,25,1
616,0,0,1,0,1,0,1,59,1
341,0,0,1,0,1,0,1,35,1
823,0,0,1,0,1,0,1,32,1
169,0,0,1,0,1,0,1,33,1
476,0,0,1,0,1,0,0,27,1
212,0,0,1,0,1,0,1,49,1
2120,0,0,1,0,1,0,1,56,1
1016,0,0,1,0,1,0,1,38,1
588,0,0,1,0,1,0,0,29,1
421,0,0,1,0,1,0,1,26,1
290,0,0,1,0,1,0,1,29,1
299,0,0,1,0,1,0,1,59,1
489,0,0,1,0,1,0,0,29,1
354,0,0,1,0,1,0,1,24,1
382,0,0,1,0,1,0,1,27,1
223,0,0,1,0,1,0,1,38,1
800,0,0,1,0,1,0,1,60,1
