"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
735,0,0,1,0,1,0,1,30,1
369,0,0,1,0,1,0,1,32,1
212,0,0,1,0,1,0,1,37,1
407,0,0,1,0,1,0,1,20,1
636,0,0,1,0,1,0,1,35,1
951,0,0,1,0,1,0,0,23,1
1304,0,0,1,0,1,0,1,51,1
206,0,0,1,0,1,0,1,26,1
310,0,0,1,0,1,0,0,27,1
604,0,0,1,0,1,0,1,24,1
392,0,0,1,0,1,0,1,21,1
267,0,0,1,0,1,0,1,30,1
804,0,0,1,0,1,0,1,28,1
581,0,0,1,0,1,0,0,25,1
956,0,0,1,0,1,0,0,26,1
398,0,0,1,0,1,0,1,26,1
377,0,0,1,0,1,0,1,29,1
702,0,0,1,0,1,0,0,28,1
725,0,0,1,0,1,0,1,28,1
224,0,0,1,0,1,0,0,33,1
71,0,0,1,0,1,0,1,23,1
734,0,0,1,0,1,0,1,23,1
382,0,0,1,0,1,0,1,23,1
404,0,0,1,0,1,0,1,38,1
228,0,0,1,0,1,0,1,32,1
1994,0,0,1,0,1,0,1,21,1
554,0,0,1,0,1,0,1,48,1
1089,0,0,1,0,1,0,1,36,1
764,0,0,1,0,1,0,1,28,1
677,0,0,1,0,1,0,1,26,1
276,0,0,1,0,1,0,1,29,1
369,0,0,1,0,1,0,1,32,1
608,0,0,1,0,1,0,1,41,1
509,0,0,1,0,1,0,0,37,1
439,0,0,1,0,1,0,1,23,1
1314,0,0,1,0,1,0,1,28,1
378,0,0,1,0,1,0,1,30,1
1977,0,0,1,0,1,0,0,56,1
236,0,0,1,0,1,0,1,23,1
534,0,0,1,0,1,0,1,52,1
399,0,0,1,0,1,0,1,49,1
196,0,0,1,0,1,0,1,34,1
418,0,0,1,0,1,0,0,32,1
1623,0,0,1,0,1,0,1,28,1
554,0,0,1,0,1,0,1,48,1
333,0,0,1,0,1,0,1,30,1
964,0,0,1,0,1,0,0,29,1
314,0,0,1,0,1,0,1,22,1
431,0,0,1,0,1,0,0,44,1
251,0,0,1,0,1,0,1,30,1
1338,0,0,1,0,1,0,1,52,1
694,0,0,1,0,1,0,1,34,1
156,0,0,1,0,1,0,0,23,1
525,0,0,1,0,1,0,1,59,1
403,0,0,1,0,1,0,1,45,1
205,0,0,1,0,1,0,0,27,1
822,0,0,1,0,1,0,1,36,1
975,0,0,1,0,1,0,1,56,1
459,0,0,1,0,1,0,1,24,1
633,0,0,1,0,1,0,1,37,1
340,0,0,1,0,1,0,1,23,1
298,0,0,1,0,1,0,1,32,1
834,0,0,1,0,1,0,0,46,1
1292,0,0,1,0,1,0,0,27,1
298,0,0,1,0,1,0,1,48,1
586,0,0,1,0,1,0,0,32,1
138,0,0,1,0,1,0,1,19,1
576,0,0,1,0,1,0,1,24,1
429,0,0,1,0,1,0,1,38,1
1341,0,0,1,0,1,0,0,31,1
930,0,0,1,0,1,0,0,30,1
369,0,0,1,0,1,0,0,26,1
307,0,0,1,0,1,0,1,42,1
301,0,0,1,0,1,0,1,44,1
739,0,0,1,0,1,0,1,29,1
446,0,0,1,0,1,0,1,25,1
353,0,0,1,0,1,0,1,34,1
282,0,0,1,0,1,0,0,20,1
519,0,0,1,0,1,0,0,26,1
834,0,0,1,0,1,0,1,36,1
702,0,0,1,0,1,0,1,36,1
367,0,0,1,0,1,0,1,33,1
318,0,0,1,0,1,0,1,25,1
845,0,0,1,0,1,0,1,36,1
1042,0,0,1,0,1,0,1,22,1
731,0,0,1,0,1,0,1,28,1
237,0,0,1,0,1,0,1,34,1
408,0,0,1,0,1,0,0,21,1
