"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
249,0,0,1,0,1,0,1,19,1
1778,0,0,1,0,1,0,1,31,1
2448,0,0,1,0,1,0,1,52,1
365,0,0,1,0,1,0,1,29,1
516,0,0,1,0,1,0,1,58,1
453,0,0,1,0,1,0,1,28,1
481,0,0,1,0,1,0,1,49,1
665,0,0,1,0,1,0,1,26,1
203,0,0,1,0,1,0,1,27,1
643,0,0,1,0,1,0,1,25,1
275,0,0,1,0,1,0,1,43,1
529,0,0,1,0,1,0,0,32,1
1662,0,0,1,0,1,0,1,27,1
677,0,0,1,0,1,0,1,40,1
517,0,0,1,0,1,0,1,41,1
1331,0,0,1,0,1,0,1,34,1
542,0,0,1,0,1,0,1,24,1
544,0,0,1,0,1,0,1,32,1
453,0,0,1,0,1,0,1,40,1
254,0,0,1,0,1,0,1,29,1
1021,0,0,1,0,1,0,1,24,1
787,0,0,1,0,1,0,1,26,1
1119,0,0,1,0,1,0,1,30,1
679,0,0,1,0,1,0,1,32,1
342,0,0,1,0,1,0,1,35,1
1448,0,0,1,0,1,0,1,30,1
478,0,0,1,0,1,0,1,25,1
1456,0,0,1,0,1,0,1,28,1
826,0,0,1,0,1,0,1,32,1
601,0,0,1,0,1,0,0,27,1
646,0,0,1,0,1,0,1,38,1
679,0,0,1,0,1,0,0,30,1
515,0,0,1,0,1,0,1,54,1
571,0,0,1,0,1,0,1,31,1
597,0,0,1,0,1,0,1,50,1
690,0,0,1,0,1,0,0,29,1
317,0,0,1,0,1,0,1,29,1
411,0,0,1,0,1,0,1,27,1
454,0,0,1,0,1,0,1,41,1
1311,0,0,1,0,1,0,1,30,1
686,0,0,1,0,1,0,0,28,1
927,0,0,1,0,1,0,1,52,1
306,0,0,1,0,1,0,1,26,1
265,0,0,1,0,1,0,1,27,1
1102,0,0,1,0,1,0,1,29,1
496,0,0,1,0,1,0,0,41,1
633,0,0,1,0,1,0,1,25,1
915,0,0,1,0,1,0,0,42,1
433,0,0,1,0,1,0,1,35,1
394,0,0,1,0,1,0,1,32,1
1653,0,0,1,0,1,0,0,45,1
409,0,0,1,0,1,0,0,31,1
369,0,0,1,0,1,0,1,48,1
527,0,0,1,0,1,0,0,21,1
331,0,0,1,0,1,0,1,37,1
1236,0,0,1,0,1,0,0,28,1
1415,0,0,1,0,1,0,1,24,1
1157,0,0,1,0,1,0,1,36,1
640,0,0,1,0,1,0,0,26,1
923,0,0,1,0,1,0,1,28,1
1007,0,0,1,0,1,0,0,26,1
238,0,0,1,0,1,0,1,30,1
744,0,0,1,0,1,0,1,25,1
98,0,0,1,0,1,0,1,26,1
395,0,0,1,0,1,0,1,30,1
413,0,0,1,0,1,0,0,29,1
786,0,0,1,0,1,0,1,35,1
764,0,0,1,0,1,0,1,41,1
441,0,0,1,0,1,0,1,31,1
934,0,0,1,0,1,0,1,26,1
280,0,0,1,0,1,0,1,24,1
193,0,0,1,0,1,0,1,35,1
833,0,0,1,0,1,0,1,30,1
414,0,0,1,0,1,0,1,30,1
415,0,0,1,0,1,0,1,25,1
518,0,0,1,0,1,0,1,33,1
355,0,0,1,0,1,0,1,45,1
244,0,0,1,0,1,0,1,30,1
1379,0,0,1,0,1,0,1,28,1
324,0,0,1,0,1,0,1,31,1
906,0,0,1,0,1,0,1,24,1
699,0,0,1,0,1,0,0,30,1
371,0,0,1,0,1,0,1,31,1
485,0,0,1,0,1,0,1,26,1
700,0,0,1,0,1,0,1,28,1
784,0,0,1,0,1,0,1,43,1
701,0,0,1,0,1,0,1,27,1
229,0,0,1,0,1,0,0,34,1
445,0,0,1,0,1,0,0,27,1
639,0,0,1,0,1,0,1,22,1
1058,0,0,1,0,1,0,0,22,1
488,0,0,1,0,1,0,0,30,1
713,0,0,1,0,1,0,0,35,1
505,0,0,1,0,1,0,1,37,1
618,0,0,1,0,1,0,1,34,1
119,0,0,1,0,1,0,1,47,1
195,0,0,1,0,1,0,1,33,1
881,0,0,1,0,1,0,0,21,1
382,0,0,1,0,1,0,1,28,1
535,0,0,1,0,1,0,1,32,1
1384,0,0,1,0,1,0,0,24,1
480,0,0,1,0,1,0,0,35,1
733,0,0,1,0,1,0,1,53,1
300,0,0,1,0,1,0,1,33,1
307,0,0,1,0,1,0,0,32,1
